Animal1,Animal2,weights
baboon,chicken,0.40698937
baboon,chimpanzee,0.77547447
baboon,chipmunk,0.764531258
baboon,cockroach,0.655892943
baboon,cod,0.02446148
baboon,cow,0.637266224
baboon,coyote,0.482762262
baboon,crab,0.628161838
baboon,crocodile,0.571052299
baboon,crow,0.544909017
baboon,cuttlefish,0.679502
baboon,deer,0.5731329
baboon,dingo,0.698941714
baboon,dog,0.460476401
baboon,dolphin,0.490102625
baboon,donkey,0.707723312
baboon,dove,0
baboon,dragonfly,0.502934772
baboon,duck,0.514172559
baboon,eagle,0.421433001
baboon,eel,0.385251584
baboon,elephant,0.5710151
baboon,elk,0.078278626
baboon,emu,0.440657583
baboon,falcon,0.40824234
baboon,finch,0.581583022
baboon,flamingo,0.694367695
baboon,flea,0.590523607
baboon,fly,0.189801959
baboon,fox,0.08633314
baboon,frog,0.63497995
baboon,gazelle,0.522090562
baboon,gecko,0.794896843
baboon,gibbon,0.528772501
baboon,giraffe,0.619071543
baboon,goat,0.631149247
baboon,goldfish,0.497289778
baboon,goose,0.429701785
baboon,gorilla,0.702683169
baboon,grasshopper,0.718713693
baboon,hamster,0.524195101
baboon,hare,0
baboon,hawk,0.574800413
baboon,hedgehog,0.505812073
baboon,horse,0.460796522
baboon,hyena,0.722763517
baboon,jaguar,0.435555518
baboon,jellyfish,0.595553814
baboon,kangaroo,0.721946262
baboon,kiwi,0.454131491
baboon,koala,0.549785285
baboon,ladybug,0.660299473
baboon,lemur,0.785283123
baboon,lemming,0.683504744
baboon,leopard,0.431904796
baboon,lion,0.335449299
baboon,lizard,0.75162196
baboon,lobster,0.521202036
baboon,mammoth,0.467805138
baboon,mink,0.679744832
baboon,mole,0.422102328
baboon,mongoose,0.739385667
baboon,monkey,0.55038415
baboon,moose,0.692550243
baboon,moth,0.638810793
baboon,mouse,0.346559382
baboon,mule,0.533504468
baboon,nightingale,0.483333556
baboon,nymph,0.68696008
baboon,octopus,0.599745171
baboon,okapi,0.437259554
baboon,ostrich,0.777140791
baboon,otter,0.634619858
baboon,owl,0.446465264
baboon,oyster,0.550652884
baboon,panda,0.358348978
baboon,panther,0.547112504
baboon,parakeet,0.765041673
baboon,parrot,0.719338629
baboon,peacock,0.603180203
baboon,pelican,0.651754366
baboon,penguin,0.446030969
baboon,pig,0.6374468
baboon,pigeon,0.525148713
baboon,piranha,0.423765805
baboon,platypus,0.749270065
baboon,pony,0.442682321
baboon,poodle,0.669864217
baboon,prawn,0.531067471
baboon,puma,0.216066307
baboon,python,0.414101756
baboon,rabbit,0.588381672
baboon,racoon,0.683540966
baboon,rat,0.580727357
baboon,rattlesnake,0.649470996
baboon,raven,0.455272563
baboon,reindeer,0.403492531
baboon,rhinoceros,0.782147053
baboon,robin,0.15808504
baboon,rooster,0.184875482
baboon,salamander,0.620863927
baboon,salmon,0.432787744
baboon,scallop,0.590070495
baboon,scorpion,0.313605753
baboon,seal,0.489577955
baboon,shark,0.419172984
baboon,sheep,0.534633883
baboon,shrimp,0.490284433
baboon,skunk,0.678637582
baboon,snail,0.684308045
baboon,snake,0.59053849
baboon,sparrow,0.506187942
baboon,spider,0.535866391
baboon,squid,0.763889878
baboon,squirrel,0.686536258
baboon,starfish,0.499382709
baboon,stingray,0.479943724
baboon,stork,0.544070819
baboon,swallow,0.48451922
baboon,swan,0.470783982
baboon,tapir,0.710906103
baboon,termite,0.590454772
baboon,tarantula,0.729352242
baboon,tiger,0.402687602
baboon,toad,0.859516622
baboon,tortoise,0.630190524
baboon,toucan,0.687622275
baboon,trout,0.403305124
baboon,turkey,0.130305196
baboon,turtle,0.616317025
baboon,walrus,0.668130265
baboon,wasp,0.676511504
baboon,weasel,0.772090917
baboon,whale,0.544827498
baboon,wolf,0.257471707
baboon,wombat,0.790602845
