[run number],threshold,person1,person2,[step],words-said
8166,0.3,animals_google.csv,animals_gigaword.csv,27,[sparrow parrot starfish octopus crocodile panther beaver bear alligator woodpecker lizard chameleon fox dog parakeet turtle reindeer elk whale shark owl rhinoceros hedgehog centipede tapir salamander robin]
8167,0.1,animals_twitter.csv,animals_gigaword.csv,47,[stork panther moth pigeon shark octopus bumblebee pelican toad python raven caiman woodpecker gorilla grasshopper falcon tiger panda chipmunk hedgehog bison alligator wasp cockroach hyena antelope tortoise ladybug frog leopard rat jellyfish nymph toucan platypus peacock flea piranha cuttlefish tarantula squid snail moose elephant chameleon tapir dolphin peacock]
8168,0.2,animals_twitter.csv,animals_gigaword.csv,49,[parrot crocodile racoon chipmunk skunk alligator lion rhinoceros tapir moose stingray gazelle mink poodle rattlesnake snake nightingale hawk jellyfish snail shark tiger emu toad ostrich eagle reindeer tortoise mole hare elk cow weasel bumblebee toucan barracuda ladybug giraffe squirrel mongoose koala dingo duck goose beetle ant centipede dragonfly owl alligator]
8169,0.3,animals_twitter.csv,animals_gigaword.csv,29,[grasshopper centipede rattlesnake tarantula ostrich kangaroo nymph frog ladybug beetle flamingo pelican stork pigeon leopard scorpion termite ant beaver turtle koala elephant chameleon weasel rabbit tortoise crab snake bear leopard]
8170,0.1,animals_wikipedia.csv,animals_gigaword.csv,64,[dog panda cow crow emu goose grasshopper centipede gorilla giraffe snail platypus beaver whale lemur bison dove gecko mole owl tiger alligator hamster goat crocodile baboon dingo camel okapi chimpanzee chameleon goldfish penguin bee koala swan panther rat wombat toad woodpecker python sparrow cod salmon chicken stork pigeon octopus squirrel rabbit monkey caterpillar otter fox spider wolf bat caiman cockroach butterfly deer mongoose hyena chimpanzee]
8171,0.2,animals_wikipedia.csv,animals_gigaword.csv,52,[whale dolphin parakeet antelope snake rattlesnake mammoth panda poodle cockroach goat rabbit shark panther raven squirrel badger weasel eel deer lizard walrus swan eagle zebra piranha toucan tapir reindeer squid tarantula scorpion jellyfish centipede chimpanzee tortoise kangaroo barracuda flamingo platypus mole lobster otter stork crocodile duck hare dove rooster elephant hedgehog skunk hedgehog]
8172,0.3,animals_wikipedia.csv,animals_gigaword.csv,23,[rabbit sheep elk goat mule moose deer gazelle camel pony kangaroo wombat chimpanzee giraffe koala gorilla tapir squirrel hyena weasel tarantula mongoose baboon hyena]
8173,0.1,animals_gigaword.csv,animals_google.csv,25,[jaguar wolf flea cow crow shark lion caterpillar skunk antelope termite hedgehog dolphin raven penguin buffalo giraffe gibbon turtle prawn tarantula parakeet rhinoceros kiwi owl hedgehog]
8174,0.2,animals_gigaword.csv,animals_google.csv,22,[turtle dog horse spider frog stork wasp scorpion stingray buffalo bison whale hyena pony weasel otter sheep rat trout skunk moth wombat turtle]
8175,0.3,animals_gigaword.csv,animals_google.csv,8,[giraffe wolf otter butterfly moth panther squirrel caterpillar]
8176,0.1,animals_google.csv,animals_google.csv,74,[monkey starfish jellyfish cat hedgehog sheep squirrel flamingo blackbird bonobo moth snail penguin bumblebee termite fly duck beetle hyena rooster wasp caiman baboon panther ostrich dingo catfish scallop shrimp carp rabbit boa spider hamster panda chipmunk bear hare cockroach lobster whale walrus gorilla pelican gecko chameleon python flea emu toucan bat elk sparrow bison ant beaver wombat mole rattlesnake tiger dog toad piranha butterfly tortoise octopus caterpillar scorpion albatross goose barracuda kiwi swan dolphin boa]
8177,0.2,animals_google.csv,animals_google.csv,17,[grasshopper panda finch moose lemur platypus wombat piranha hamster rat chipmunk turkey deer cat rattlesnake crab lobster finch]
8178,0.3,animals_google.csv,animals_google.csv,20,[goldfish ladybug turtle racoon rat caterpillar monkey lizard panther grasshopper termite alligator eel squirrel stork hedgehog raven piranha beetle buffalo raven]
8179,0.1,animals_twitter.csv,animals_google.csv,62,[snail lizard peacock nymph wasp toad cow hare goldfish horse chicken shrimp lemming bat squid bonobo sparrow mongoose fly seal coyote frog eagle dingo kiwi bumblebee lobster prawn leopard lemur platypus spider tortoise bee tapir catfish elk caiman termite butterfly giraffe whale snake woodpecker weasel panda donkey rabbit crow chimpanzee ladybug rooster goose fox goat hamster hedgehog turkey parrot raven tarantula owl goldfish]
8180,0.2,animals_twitter.csv,animals_google.csv,28,[prawn lizard nightingale nymph owl platypus hyena pony gecko rabbit badger otter turtle caiman mongoose bat antelope piranha cat rattlesnake toad pig chimpanzee fox mammoth gazelle canary snake badger]
8181,0.3,animals_twitter.csv,animals_google.csv,35,[dingo chipmunk pelican goldfish koala rattlesnake mink carp badger monkey dog hamster mule rooster bumblebee fox panda platypus trout frog snake kangaroo flea pig zebra leopard wasp tapir tarantula rat gorilla okapi octopus toad swallow]
8182,0.1,animals_wikipedia.csv,animals_google.csv,20,[parrot panda carp cockroach hamster ladybug butterfly bumblebee sparrow moose falcon swan flea badger blackbird mongoose ant gazelle goat toad mongoose]
8183,0.2,animals_wikipedia.csv,animals_google.csv,39,[deer turkey canary woodpecker beetle beaver catfish robin penguin baboon bear moose cockroach hedgehog weasel flamingo alligator leopard crocodile oyster eagle rattlesnake parrot nightingale dragonfly salamander badger panther otter prawn dolphin butterfly blackbird gibbon salmon eel centipede carp octopus dolphin]
8184,0.3,animals_wikipedia.csv,animals_google.csv,30,[cockroach ant starfish zebra gazelle hedgehog dingo alligator panda cow goose crab tortoise python turtle platypus piranha flamingo toucan peacock swan eagle dolphin shark crocodile puma scorpion centipede snake monkey snake]
8185,0.1,animals_gigaword.csv,animals_twitter.csv,38,[catfish chicken oyster turkey elk panda duck goat squirrel kangaroo walrus dolphin tortoise hedgehog crab wolf ant toad wombat mink alligator salamander penguin chameleon blackbird cuttlefish starfish owl dog ostrich yak cod pigeon cockroach tarantula robin butterfly mole ant]
8186,0.2,animals_gigaword.csv,animals_twitter.csv,31,[crab crocodile beaver scorpion zebra rooster alligator gorilla rabbit caterpillar camel seal bear dingo lion owl goldfish goat buffalo racoon toucan dragonfly flea elephant sparrow mole gecko eagle duck turtle coyote duck]
8187,0.3,animals_gigaword.csv,animals_twitter.csv,6,[chimpanzee peacock ostrich mongoose antelope toucan]
8188,0.1,animals_google.csv,animals_twitter.csv,56,[rhinoceros mink flea finch tortoise prawn snake koala dolphin coyote raven piranha scallop grasshopper cockroach seal falcon owl whale bat chipmunk swan toad platypus kangaroo python lobster panda bison caiman pelican lizard hyena elk antelope camel puma leopard beetle racoon starfish octopus eel spider ladybug gorilla turtle goose hawk canary hedgehog chicken trout crow pig salmon chicken]
8189,0.2,animals_google.csv,animals_twitter.csv,16,[tapir pig chicken mink robin deer penguin mole toucan moose crow shrimp rabbit ostrich rattlesnake elk mink]
8190,0.3,animals_google.csv,animals_twitter.csv,14,[ostrich pelican dolphin walrus parrot reindeer ladybug toucan alligator bat duck shark lion racoon ostrich]
8191,0.1,animals_twitter.csv,animals_twitter.csv,86,[emu alligator beetle wasp gorilla racoon hawk mongoose kangaroo bat cat shrimp jellyfish woodpecker wombat lemur parakeet butterfly horse puma chipmunk mouse turtle scallop dragonfly mink crab tiger shark moose bison nymph panther falcon kiwi mammoth blackbird dog bumblebee cow swallow flamingo panda catfish walrus hyena coyote centipede rabbit camel stingray antelope goat skunk bonobo carp jaguar octopus owl prawn reindeer zebra robin gecko ostrich goldfish pig elk ant poodle pigeon canary bear sheep platypus otter peacock pelican squid giraffe crocodile chicken snake buffalo salmon leopard horse]
8192,0.2,animals_twitter.csv,animals_twitter.csv,40,[goose salamander chameleon hedgehog poodle penguin lion giraffe jaguar hawk moose tapir prawn skunk centipede ladybug squirrel woodpecker lizard squid duck raven oyster elephant rooster moth coyote frog scallop blackbird cuttlefish wasp bear bat mole starfish octopus grasshopper crab rat poodle]
8193,0.3,animals_twitter.csv,animals_twitter.csv,49,[ladybug whale antelope beetle rabbit bee ant hamster crow kangaroo bonobo oyster platypus prawn hedgehog nymph walrus penguin stingray panther otter jellyfish mammoth gorilla moose baboon hyena tapir cow cockroach python elephant monkey robin eagle bison pony horse reindeer canary pelican chameleon squid owl leopard buffalo raven donkey wasp pony]
8194,0.1,animals_wikipedia.csv,animals_twitter.csv,62,[goose starfish kiwi chimpanzee pig tarantula blackbird turkey mole caterpillar snail flea mouse bear oyster salamander snake rhinoceros bison albatross nightingale catfish caiman grasshopper hyena crow swallow otter duck goat rat spider beaver turtle elephant robin lemming gecko puma butterfly lobster pigeon scorpion bonobo baboon parakeet lion leopard camel panther canary octopus raven cuttlefish fly rooster dragonfly tapir penguin python shrimp hawk rhinoceros]
8195,0.2,animals_wikipedia.csv,animals_twitter.csv,41,[eagle bee salmon kiwi baboon sparrow raven ladybug poodle python mongoose otter scallop peacock grasshopper gorilla bear flea weasel mule pony lion hyena monkey swallow moth hedgehog tortoise bumblebee panther cockroach penguin platypus turtle mouse owl dolphin chicken mink falcon stork mink]
8196,0.3,animals_wikipedia.csv,animals_twitter.csv,39,[chimpanzee alligator toucan salmon otter toad lemur pigeon finch sparrow mongoose octopus lizard bumblebee platypus bison hawk ant caterpillar pig gorilla panda monkey walrus woodpecker salamander centipede crab duck cod lobster mink zebra chameleon bonobo stork swan whale hyena platypus]
8197,0.1,animals_gigaword.csv,animals_wikipedia.csv,15,[termite gecko duck frog nymph snake lion cat rabbit snail donkey mule alligator stingray goldfish duck]
8199,0.3,animals_gigaword.csv,animals_wikipedia.csv,23,[sparrow scorpion wasp ant beetle lizard gecko shark zebra sheep cow alligator giraffe deer ostrich goose dog crab lobster snail snake panther jaguar panther]
8198,0.2,animals_gigaword.csv,animals_wikipedia.csv,29,[crab butterfly moth woodpecker flea chameleon lemur mongoose donkey kangaroo cat tarantula platypus lizard nymph cockroach centipede dolphin pig goldfish dog pigeon mink eel turtle hedgehog rabbit whale bear dolphin]
8200,0.1,animals_google.csv,animals_wikipedia.csv,60,[squirrel falcon caiman dolphin koala alligator cow snake donkey rooster rattlesnake octopus panther raven giraffe dog turtle chimpanzee sparrow emu scallop lizard frog crab panda bat termite rat trout goldfish badger kiwi elk beaver owl mule camel tortoise peacock horse turkey leopard rhinoceros bison snail woodpecker oyster sheep puma cat hawk chicken wolf robin spider chipmunk wombat okapi hyena moose panda]
8201,0.2,animals_google.csv,animals_wikipedia.csv,20,[spider zebra platypus cuttlefish hedgehog panda lizard tapir dog rattlesnake toucan lion flamingo stork nymph racoon goat baboon rabbit hyena platypus]
8202,0.3,animals_google.csv,animals_wikipedia.csv,27,[raven dolphin centipede rattlesnake python lizard snail jellyfish squid wasp hyena elephant goat grasshopper woodpecker frog nymph tortoise stork squirrel gorilla mammoth lion owl buffalo elk antelope tortoise]
8203,0.1,animals_twitter.csv,animals_wikipedia.csv,26,[rat pigeon catfish wolf puma jaguar nymph cuttlefish mammoth bonobo hedgehog mouse jellyfish salamander octopus pig wombat mule duck starfish mongoose baboon caiman tarantula otter dolphin salamander]
8204,0.2,animals_twitter.csv,animals_wikipedia.csv,5,[rooster ladybug chameleon eel cockroach ladybug]
8205,0.3,animals_twitter.csv,animals_wikipedia.csv,19,[pig skunk lizard frog elk moose hamster dolphin cockroach chicken python mongoose walrus leopard dove tortoise parakeet albatross canary]
8206,0.1,animals_wikipedia.csv,animals_wikipedia.csv,46,[rabbit hyena lemur walrus baboon wasp carp cuttlefish wolf okapi puma dove robin stork pelican caiman grasshopper pony nymph giraffe crab crocodile gazelle starfish mole coyote penguin caterpillar frog octopus fly eagle toad moose beaver moth tiger jaguar rattlesnake woodpecker leopard goose eel hamster goldfish shrimp starfish]
8207,0.2,animals_wikipedia.csv,animals_wikipedia.csv,17,[buffalo elk frog puma squirrel ladybug tiger bear zebra beetle centipede tarantula barracuda shark stork eagle butterfly eagle]
8208,0.3,animals_wikipedia.csv,animals_wikipedia.csv,47,[bison squirrel lobster otter rattlesnake beaver trout mink catfish prawn eel lizard chameleon tortoise racoon weasel goldfish koala zebra duck donkey pony reindeer hamster chimpanzee mammoth elk rabbit mole hyena scorpion salamander owl ostrich snake swallow eagle hawk tarantula cockroach walrus dog moose deer lion gazelle horse rabbit]
8209,0.1,animals_gigaword.csv,animals_gigaword.csv,74,[frog pigeon tapir elephant squid rabbit dolphin woodpecker cat swallow badger oyster stingray centipede rattlesnake spider dog snake salmon fly duck shark ladybug barracuda scorpion lion tarantula trout chameleon toucan termite shrimp hedgehog reindeer ostrich lemur nymph baboon wolf horse dove dragonfly platypus cuttlefish kiwi antelope chipmunk zebra panda sheep koala bee chicken pig rat beaver bear fox eagle elk gorilla cockroach lemming owl sparrow snail gibbon donkey hare albatross hamster butterfly rhinoceros gecko koala]
8210,0.2,animals_gigaword.csv,animals_gigaword.csv,39,[antelope hare frog swallow shark giraffe walrus elephant wolf leopard monkey lizard crab catfish rattlesnake parrot stingray barracuda gazelle scorpion wasp butterfly turtle wombat dragonfly penguin bison koala pelican blackbird sparrow dolphin gorilla spider mongoose raven rabbit cat dove crab]
8211,0.3,animals_gigaword.csv,animals_gigaword.csv,11,[pelican woodpecker lizard salamander dragonfly rhinoceros elk reindeer goat trout frog salamander]
8212,0.1,animals_google.csv,animals_gigaword.csv,31,[boa nightingale chipmunk yak lemur donkey camel peacock turtle swallow wasp python goat owl zebra flea dingo barracuda frog flamingo shrimp toad mole ant buffalo pony parrot mouse pig poodle centipede ant]
8213,0.2,animals_google.csv,animals_gigaword.csv,9,[tapir tortoise chipmunk salamander moose toad prawn alligator caterpillar salamander]
8214,0.3,animals_google.csv,animals_gigaword.csv,16,[rabbit goose woodpecker caiman okapi giraffe coyote dingo wombat salamander alligator rattlesnake ladybug beetle snake crocodile rattlesnake]
8215,0.1,animals_twitter.csv,animals_gigaword.csv,41,[nymph owl mink badger buffalo elephant mule bear hedgehog ladybug stork dog salmon wolf goldfish leopard turkey woodpecker beaver ant falcon panther eagle squirrel tortoise scallop coyote mole zebra goose ostrich pigeon gecko flamingo kiwi giraffe albatross dingo moose gibbon caiman dingo]
8216,0.2,animals_twitter.csv,animals_gigaword.csv,49,[puma zebra catfish shrimp mule hyena ladybug centipede rooster ostrich cow goat jellyfish barracuda gazelle squirrel rat rabbit toucan woodpecker albatross rhinoceros butterfly leopard badger skunk squid tortoise coyote raven whale walrus pelican owl racoon bonobo mouse gorilla wasp weasel cockroach carp salamander tapir pigeon snake crocodile gecko okapi bonobo]
8217,0.3,animals_twitter.csv,animals_gigaword.csv,45,[beaver deer wombat salamander coyote badger cow rat scallop crab mouse frog butterfly dragonfly rabbit shark goat kangaroo dove pigeon termite cockroach buffalo bison flamingo pelican wolf eagle penguin zebra bee wasp alligator turtle hamster toad poodle dog turkey chicken grasshopper squirrel lizard snake canary]
8218,0.1,animals_wikipedia.csv,animals_gigaword.csv,34,[sparrow nightingale owl lobster lemur hedgehog otter seal squid swallow crow parrot goose donkey mouse reindeer prawn dove bison yak shark squirrel eel oyster buffalo fly crab ant toucan stingray chipmunk piranha beaver zebra piranha]
8219,0.2,animals_wikipedia.csv,animals_gigaword.csv,42,[racoon bonobo jellyfish spider tiger leopard lion goose dragonfly python ostrich pigeon nymph parrot chimpanzee hamster piranha catfish koala poodle donkey alligator rabbit weasel swallow lizard raven blackbird stork giraffe crow bison panther penguin cockroach bee duck monkey fox badger rat coyote dragonfly]
8220,0.3,animals_wikipedia.csv,animals_gigaword.csv,21,[grasshopper stork pig cow antelope goat rattlesnake snake wolf cat leopard deer reindeer rhinoceros hamster chameleon turtle mouse rat toad zebra snake]
8221,0.1,animals_gigaword.csv,animals_google.csv,42,[scallop sheep bison baboon rhinoceros lobster mouse puma beaver duck leopard swallow grasshopper ladybug barracuda turtle python frog scorpion emu toad dolphin shrimp falcon blackbird platypus flamingo panther gorilla rat monkey seal crab stork bat swan spider moth dragonfly rabbit carp gecko swan]
8222,0.2,animals_gigaword.csv,animals_google.csv,31,[eel trout peacock racoon bonobo crocodile mongoose stork bumblebee sparrow frog salamander crab moose goose dog cat snake bat dragonfly butterfly boa raven jaguar blackbird rabbit chimpanzee mule panther wolf fox trout]
8223,0.3,animals_gigaword.csv,animals_google.csv,24,[goat coyote lizard koala elephant deer rabbit oyster crab tapir rhinoceros okapi giraffe python snake owl moth skunk hamster cockroach hedgehog reindeer walrus jellyfish crab]
8224,0.1,animals_google.csv,animals_google.csv,24,[ostrich boa crow cuttlefish mink mongoose mammoth cockroach skunk rat robin duck turkey gecko okapi hedgehog monkey chicken moth caiman koala leopard emu deer chicken]
8225,0.2,animals_google.csv,animals_google.csv,46,[sparrow crocodile squid panda lizard sheep baboon deer reindeer robin raven caterpillar chameleon donkey lemur gorilla ant grasshopper weasel kiwi koala penguin whale camel owl catfish elk bear skunk monkey eagle gecko tapir squirrel bumblebee coyote badger mink leopard falcon hyena chipmunk dove wasp starfish walrus crocodile]
8226,0.3,animals_google.csv,animals_google.csv,50,[gazelle hedgehog parrot butterfly sparrow chicken rabbit rooster nightingale nymph squirrel cat scorpion snake hyena hamster otter walrus pelican woodpecker swan owl starfish lobster elk alligator gecko wasp lemur platypus giraffe panther chimpanzee crocodile carp robin gibbon spider snail centipede donkey goldfish squid tiger wolf cod eel cuttlefish leopard koala platypus]
8227,0.1,animals_twitter.csv,animals_google.csv,39,[racoon frog flea lobster dove moth turkey squirrel ostrich wolf jaguar mammoth pigeon dog dolphin leopard sheep bee panda crow chicken buffalo monkey elk raven flamingo cuttlefish mongoose barracuda parrot giraffe tapir tortoise hyena crocodile hawk nightingale gibbon peacock tapir]
8228,0.2,animals_twitter.csv,animals_google.csv,60,[leopard dolphin zebra turkey bee python swallow camel wasp giraffe sparrow chipmunk penguin blackbird frog kangaroo parrot weasel goldfish reindeer cockroach salamander oyster elephant pony flamingo owl hawk horse mule mink pelican gecko otter puma coyote dog crocodile gazelle bear antelope toad gorilla bat scorpion parakeet deer jaguar moose catfish shrimp rhinoceros bison cat moth carp goat tiger cuttlefish monkey reindeer]
8229,0.3,animals_twitter.csv,animals_google.csv,20,[fox elk tortoise tiger bee lemur puma finch mole rat spider hare coyote piranha gorilla chipmunk dragonfly flamingo crow eagle fox]
8230,0.1,animals_wikipedia.csv,animals_google.csv,53,[buffalo gecko goldfish mammoth kiwi tapir rabbit pigeon antelope woodpecker cow rat elephant flamingo ostrich gazelle donkey deer toucan penguin sparrow robin toad koala giraffe duck mink sheep squid tortoise nightingale hedgehog goose snake baboon dingo coyote zebra platypus butterfly falcon cod bison otter poodle hyena leopard bear rooster carp skunk chimpanzee kangaroo donkey]
8231,0.2,animals_wikipedia.csv,animals_google.csv,34,[caiman moose deer owl flea zebra scallop rooster sparrow cuttlefish piranha python mouse lizard ant mongoose catfish walrus caterpillar rat chicken grasshopper cow snake dragonfly squirrel bat monkey hyena eagle bison gibbon parrot dog moose]
8232,0.3,animals_wikipedia.csv,animals_google.csv,35,[goat panther dog donkey tortoise blackbird crow spider shark cod lobster stingray octopus walrus baboon goldfish jellyfish caterpillar moth mongoose elephant hamster cockroach mouse rabbit panda tiger rat prawn squid chicken snake duck parrot bat duck]
8233,0.1,animals_gigaword.csv,animals_twitter.csv,17,[mouse chicken walrus gazelle antelope albatross chimpanzee bumblebee salamander coyote camel goose snake spider cockroach penguin flamingo salamander]
8234,0.2,animals_gigaword.csv,animals_twitter.csv,41,[gecko crab penguin rattlesnake deer tiger shark scallop whale eagle moth skunk octopus goat badger goldfish prawn ladybug salamander stork parrot weasel lizard beaver lion gazelle kangaroo lemur toad spider monkey robin wolf bear panda chipmunk raven pelican woodpecker giraffe trout gazelle]
8235,0.3,animals_gigaword.csv,animals_twitter.csv,27,[rat goose ostrich alligator dog tortoise dingo stork parrot wombat koala crow raven mouse mole prawn catfish gecko hamster fly bat bear goat ant sparrow pony poodle alligator]
8236,0.1,animals_google.csv,animals_twitter.csv,41,[dog butterfly peacock hawk turkey cat frog rattlesnake gazelle swan pony walrus squirrel tiger lobster flea grasshopper zebra moth leopard boa bee rabbit piranha monkey badger weasel ant elk starfish termite crab dingo sheep donkey bear ostrich mammoth toucan canary penguin elk]
8237,0.2,animals_google.csv,animals_twitter.csv,8,[eagle squirrel snake jaguar octopus goat cockroach raven goat]
8238,0.3,animals_google.csv,animals_twitter.csv,17,[flamingo koala giraffe snail badger jaguar dragonfly starfish finch centipede goldfish jellyfish squirrel leopard gorilla ostrich rhinoceros jellyfish]
8239,0.1,animals_twitter.csv,animals_twitter.csv,35,[squid bonobo caterpillar goat nightingale gecko goldfish otter dingo finch dragonfly panther pigeon lion mink poodle butterfly snake coyote barracuda toucan lemming walrus octopus koala gazelle puma crow beaver carp peacock ant dog buffalo elephant lion]
8240,0.2,animals_twitter.csv,animals_twitter.csv,38,[bear pelican jaguar chameleon tarantula lemur gorilla albatross ladybug mouse emu jellyfish stingray cockroach donkey whale lobster dolphin nymph cuttlefish starfish prawn hawk beaver piranha gecko horse panther pony sparrow pigeon lion platypus tiger kiwi squirrel salamander canary nymph]
8241,0.3,animals_twitter.csv,animals_twitter.csv,44,[lizard fox goat flea penguin fly catfish prawn alligator moth squid spider buffalo ant antelope gibbon dragonfly turtle ostrich badger gecko oyster shark chimpanzee mule skunk eagle jaguar albatross beetle octopus baboon frog squirrel mink hyena toad grasshopper trout lion snake platypus mongoose reindeer mink]
8242,0.1,animals_wikipedia.csv,animals_twitter.csv,43,[baboon butterfly caiman walrus emu starfish termite snail mammoth finch squirrel cuttlefish squid hyena owl antelope bison pelican scorpion rhinoceros platypus kiwi salmon poodle ladybug chicken moose eagle raven centipede bonobo badger rattlesnake shark mole fox gorilla cow swan reindeer giraffe dingo falcon antelope]
8243,0.2,animals_wikipedia.csv,animals_twitter.csv,26,[mongoose raven monkey cat puma mouse koala crow tarantula tapir gazelle deer weasel hyena ostrich parakeet cockroach horse scorpion camel jaguar tiger chicken owl falcon shark tapir]
8244,0.3,animals_wikipedia.csv,animals_twitter.csv,32,[scallop mongoose cuttlefish starfish caiman tapir salamander snake piranha chipmunk hyena peacock swan rabbit mole caterpillar ant eel chameleon jaguar scorpion bonobo platypus flamingo tarantula owl walrus kiwi parrot beetle catfish whale bonobo]
8245,0.1,animals_gigaword.csv,animals_wikipedia.csv,18,[weasel dog reindeer trout stingray butterfly hamster snake flea hare crow wolf shark owl scorpion panther mouse snail wolf]
8246,0.2,animals_gigaword.csv,animals_wikipedia.csv,45,[sheep baboon mongoose camel mule horse leopard cockroach pig eagle rooster whale deer skunk chipmunk beaver otter turtle mink crow cat cuttlefish barracuda chameleon rhinoceros gazelle bonobo frog starfish tortoise koala giraffe sparrow wombat lizard stingray scorpion pony poodle monkey shrimp shark butterfly snake catfish deer]
8247,0.3,animals_gigaword.csv,animals_wikipedia.csv,50,[chicken reindeer mule horse sheep duck bat snake beetle hedgehog centipede grasshopper stork hawk owl walrus moose salmon whale pelican turtle scallop eel dolphin elephant bonobo skunk pig monkey dingo hyena lizard leopard scorpion moth nymph frog mouse rabbit wolf bear cat crocodile crab squid spider parrot crow raven squirrel beetle]
8248,0.1,animals_google.csv,animals_wikipedia.csv,45,[cat peacock crow bat duck gorilla squirrel dove kiwi parrot falcon rattlesnake shrimp beetle emu badger crocodile donkey woodpecker raven goose platypus gibbon rhinoceros koala rooster puma blackbird jellyfish bumblebee mule caterpillar cockroach beaver nightingale fox mink swan ostrich rabbit dolphin chameleon lemming dingo walrus shrimp]
8249,0.2,animals_google.csv,animals_wikipedia.csv,34,[tiger crow leopard scorpion chipmunk grasshopper otter albatross duck poodle rat centipede stingray trout goose finch butterfly dragonfly reindeer squid frog penguin pig pelican kangaroo horse snake lemur turtle tortoise toad beetle skunk pigeon scorpion]
8250,0.3,animals_google.csv,animals_wikipedia.csv,30,[dingo frog squid scorpion kangaroo pig poodle gorilla bumblebee stingray cockroach beetle turtle bat duck flamingo blackbird butterfly sparrow crow cat tarantula moth nymph eel dragonfly crocodile whale octopus albatross whale]
8251,0.1,animals_twitter.csv,animals_wikipedia.csv,51,[cow beetle stingray kiwi turtle trout puma barracuda otter jaguar monkey rhinoceros caterpillar dolphin spider chipmunk scallop bee duck horse bison leopard hawk tiger canary oyster gazelle platypus butterfly crab pelican rattlesnake reindeer squirrel lizard parrot camel wolf chimpanzee panda buffalo giraffe penguin baboon mule zebra lobster mammoth wombat salmon swallow wombat]
8252,0.2,animals_twitter.csv,animals_wikipedia.csv,28,[cockroach elephant dog crow frog alligator octopus coyote salamander dingo donkey squirrel grasshopper nymph shark fox piranha caterpillar tarantula flea walrus bonobo chicken horse goldfish dragonfly zebra cow zebra]
8253,0.3,animals_twitter.csv,animals_wikipedia.csv,5,[ladybug platypus cow elephant canary]
8254,0.1,animals_wikipedia.csv,animals_wikipedia.csv,50,[hyena chipmunk leopard tiger chimpanzee skunk panda peacock baboon pony pelican monkey cockroach eagle ant butterfly dove snail walrus starfish crocodile grasshopper wolf poodle squirrel mongoose bonobo bison mammoth raven goat wasp dragonfly beetle rabbit piranha toad koala wombat dog badger rooster toucan panther rattlesnake horse dingo hawk flea hare chipmunk]
8255,0.2,animals_wikipedia.csv,animals_wikipedia.csv,26,[ostrich cockroach bat turtle badger coyote butterfly nymph chameleon parrot rhinoceros giraffe moose bison eel moth cuttlefish lobster peacock falcon koala spider chicken camel grasshopper rabbit chameleon]
8256,0.3,animals_wikipedia.csv,animals_wikipedia.csv,19,[lizard shark monkey lion alligator cow chicken duck rat rooster rhinoceros tortoise octopus walrus lobster crab spider centipede mole centipede]
8257,0.1,animals_gigaword.csv,animals_gigaword.csv,6,[gorilla squid toad eagle bear cow eagle]
8258,0.2,animals_gigaword.csv,animals_gigaword.csv,17,[bumblebee snake chameleon rhinoceros wolf sheep mink poodle salamander hamster rat moose beaver buffalo leopard walrus albatross poodle]
8259,0.3,animals_gigaword.csv,animals_gigaword.csv,13,[mule moose buffalo elk ostrich pig donkey rabbit owl falcon panther leopard wolf buffalo]
8261,0.2,animals_google.csv,animals_gigaword.csv,12,[kangaroo camel wolf coyote sheep squirrel swan turtle python spider trout salmon kangaroo]
8260,0.1,animals_google.csv,animals_gigaword.csv,49,[gecko toad goldfish nightingale squirrel antelope horse mule pig leopard squid kangaroo parrot hawk toucan dragonfly fox wolf ostrich octopus lemur mongoose lizard butterfly beetle elephant duck deer catfish jellyfish finch pigeon chimpanzee dog salamander frog ladybug prawn hyena giraffe boa centipede flea camel badger yak snake shrimp rhinoceros ostrich]
8262,0.3,animals_google.csv,animals_gigaword.csv,21,[dragonfly rhinoceros wombat toad moth owl flamingo pelican buffalo antelope lizard platypus kangaroo shark prawn salmon walrus frog tortoise jellyfish butterfly moth]
8263,0.1,animals_twitter.csv,animals_gigaword.csv,53,[caterpillar catfish fly parrot termite gecko moose turtle flea wolf camel panther dog antelope squid wasp bumblebee tiger spider python gibbon lemur chameleon woodpecker okapi koala panda elephant pig kangaroo racoon cuttlefish giraffe gorilla chicken turkey horse lion rabbit pony penguin cat goose carp finch frog snake stingray toucan grasshopper donkey raven crow pig]
8264,0.2,animals_twitter.csv,animals_gigaword.csv,23,[shrimp octopus oyster carp platypus jellyfish tiger rat moose bison penguin python eagle antelope lobster pig leopard mule wombat rattlesnake pelican salamander wasp wombat]
8265,0.3,animals_twitter.csv,animals_gigaword.csv,19,[goose goat bonobo skunk crab ostrich turtle trout donkey mouse tarantula spider panther hawk python lizard mongoose gecko caterpillar]
8266,0.1,animals_wikipedia.csv,animals_gigaword.csv,22,[stingray owl trout rattlesnake nymph crocodile ant chipmunk okapi gorilla turtle barracuda jellyfish octopus goldfish dolphin lizard deer leopard catfish carp buffalo gorilla]
8267,0.2,animals_wikipedia.csv,animals_gigaword.csv,26,[goldfish badger rooster pig reindeer squirrel mink lobster alligator dolphin whale bear duck goose flea cockroach zebra toad termite beetle caiman boa rattlesnake salamander jaguar scorpion jaguar]
8268,0.3,animals_wikipedia.csv,animals_gigaword.csv,9,[eel shrimp pig lion rooster crow tarantula bumblebee monkey lion]
