Animal1,Animal2,weights
elk,racoon,0.333088316
elk,rat,0.275945858
elk,rattlesnake,0.462091608
elk,raven,0.366806478
elk,reindeer,0.438056965
elk,rhinoceros,0.399759953
elk,robin,0.323690189
elk,rooster,0.336637314
elk,salamander,0.351443253
elk,salmon,0.48995541
elk,scallop,0.302384547
elk,scorpion,0.200282221
elk,seal,0.158512707
elk,shark,0.223706037
elk,sheep,0.514688701
elk,shrimp,0.311296351
elk,skunk,0.355745247
elk,snail,0.269100171
elk,snake,0.258098719
elk,sparrow,0.315781453
elk,spider,0.171282873
elk,squid,0.296846286
elk,squirrel,0.476558284
elk,starfish,0.134434594
elk,stingray,0.247996214
elk,stork,0.250656323
elk,swallow,0.032268664
elk,swan,0.361942835
elk,tapir,0.373838678
elk,termite,0.171270499
elk,tarantula,0.231835056
elk,tiger,0.378091797
elk,toad,0.376171082
elk,tortoise,0.291316067
elk,toucan,0.192642601
elk,trout,0.529730824
elk,turkey,0.528107259
elk,turtle,0.329448651
elk,walrus,0.439742816
elk,wasp,0.294446122
elk,weasel,0.201196941
elk,whale,0.393053046
elk,wolf,0.673047205
elk,wombat,0.322913122
elk,woodpecker,0.459448911
elk,yak,0.324213748
elk,zebra,0.404814836
emu,albatross,0.177065277
emu,alligator,0.530839545
emu,ant,0.330567751
emu,antelope,0.426313212
emu,baboon,0.332007133
emu,badger,0.334233493
emu,barracuda,0.206064769
emu,bat,0.158089786
emu,bear,0.255927876
emu,beaver,0.357794768
emu,bee,0.303316548
emu,beetle,0.339941137
emu,bison,0.397107037
emu,blackbird,0.362812002
emu,boa,0.38901504
emu,bonobo,0.302648447
emu,buffalo,0.501674867
emu,bumblebee,0.292008036
emu,butterfly,0.225983697
emu,caiman,0.385900463
emu,camel,0.317531473
emu,canary,0.12156299
emu,carp,0.178808438
emu,cat,0.416551988
emu,caterpillar,0.266503957
emu,catfish,0.271607765
emu,centipede,0.309684389
emu,chameleon,0.200275994
emu,chicken,0.381673808
emu,chimpanzee,0.305427714
emu,chipmunk,0.363377847
emu,cockroach,0.277672103
emu,cod,0.169332821
emu,cow,0.462576694
emu,coyote,0.488062579
emu,crab,0.253111025
emu,crocodile,0.428801834
emu,crow,0.365992813
emu,cuttlefish,0.264294649
emu,deer,0.402501496
emu,dingo,0.405559332
emu,dog,0.436743014
emu,dolphin,0.318399463
emu,donkey,0.355085369
emu,dove,0.19665935
emu,dragonfly,0.28436481
emu,duck,0.318331239
emu,eagle,0.319497114
emu,eel,0.35330577
emu,elephant,0.379776833
emu,elk,0.383861118
emu,emu,1
emu,falcon,0.420765428
emu,finch,0.370429711
emu,flamingo,0.392447571
emu,flea,0.266408924
emu,fly,0.050021403
emu,fox,0.440231179
emu,frog,0.380924953
emu,gazelle,0.308417414
emu,gecko,0.352628725
emu,gibbon,0.323802409
emu,giraffe,0.40748687
emu,goat,0.492103756
emu,goldfish,0.250873581
emu,goose,0.441370537
emu,gorilla,0.382370559
emu,grasshopper,0.350475136
emu,hamster,0.29979875
emu,hare,0.386272997
emu,hawk,0.273514712
emu,hedgehog,0.409520937
emu,horse,0.370057057
emu,hyena,0.361165229
emu,jaguar,0.363611223
emu,jellyfish,0.256082686
emu,kangaroo,0.468212028
emu,kiwi,0.309321497
emu,koala,0.373543843
emu,ladybug,0.32514685
emu,lemur,0.369684285
emu,lemming,0.191629961
emu,leopard,0.349269531
emu,lion,0.308327984
emu,lizard,0.451451956
emu,lobster,0.29038384
emu,mammoth,0.109683466
emu,mink,0.286536551
emu,mole,0.164422743
emu,mongoose,0.357517096
emu,monkey,0.445292395
emu,moose,0.431152979
emu,moth,0.293554723
emu,mouse,0.22081273
emu,mule,0.288843075
emu,nightingale,0.243875327
emu,nymph,0.184449317
emu,octopus,0.252588953
emu,okapi,0.341148448
emu,ostrich,0.450312177
emu,otter,0.461177382
emu,owl,0.41207109
emu,oyster,0.28085912
emu,panda,0.3153386
emu,panther,0.442165812
emu,parakeet,0.315178373
emu,parrot,0.390652193
emu,peacock,0.369647665
emu,pelican,0.453792095
emu,penguin,0.301150573
emu,pig,0.466668527
emu,pigeon,0.341283445
emu,piranha,0.31181393
emu,platypus,0.347006875
emu,pony,0.297824854
emu,poodle,0.358014215
emu,prawn,0.229331493
emu,puma,0.39432194
emu,python,0.420553623
emu,rabbit,0.551512969
emu,racoon,0.422894895
emu,rat,0.295935436
emu,rattlesnake,0.46860177
emu,raven,0.348988843
emu,reindeer,0.383070558
emu,rhinoceros,0.326792344
emu,robin,0.347935224
emu,rooster,0.462511813
emu,salamander,0.285408453
emu,salmon,0.201124995
emu,scallop,0.220494828
emu,scorpion,0.317913094
emu,seal,0.151802477
emu,shark,0.32760113
emu,sheep,0.435113009
emu,shrimp,0.272850872
emu,skunk,0.416013928
emu,snail,0.294644871
emu,snake,0.521737486
emu,sparrow,0.298600373
emu,spider,0.343200506
emu,squid,0.283904769
emu,squirrel,0.465805651
emu,starfish,0.278971764
emu,stingray,0.311343054
emu,stork,0.269677814
emu,swallow,0.084376387
emu,swan,0.323314883
emu,tapir,0.409741909
emu,termite,0.212975127
emu,tarantula,0.304753156
emu,tiger,0.410908511
emu,toad,0.414101973
emu,tortoise,0.439579653
emu,toucan,0.331548608
emu,trout,0.187159183
emu,turkey,0.432609188
emu,turtle,0.424629454
emu,walrus,0.259465538
emu,wasp,0.323213899
emu,weasel,0.233185967
emu,whale,0.333783814
emu,wolf,0.352151389
emu,wombat,0.444739334
emu,woodpecker,0.354270025
emu,yak,0.289344208
emu,zebra,0.456621974
falcon,albatross,0.277585747
falcon,alligator,0.3967773
falcon,ant,0.312532744
falcon,antelope,0.435305758
falcon,baboon,0.38447503
falcon,badger,0.337601948
falcon,barracuda,0.246968769
falcon,bat,0.219785866
falcon,bear,0.276030654
falcon,beaver,0.391203541
falcon,bee,0.345139721
falcon,beetle,0.389446451
falcon,bison,0.326159671
falcon,blackbird,0.511270547
falcon,boa,0.36013547
falcon,bonobo,0.329403141
falcon,buffalo,0.458493962
falcon,bumblebee,0.451110866
falcon,butterfly,0.410560943
falcon,caiman,0.392212871
falcon,camel,0.389824087
falcon,canary,0.209215598
falcon,carp,0.266401398
falcon,cat,0.45645538
falcon,caterpillar,0.325572871
falcon,catfish,0.249352904
falcon,centipede,0.244116356
falcon,chameleon,0.179908071
falcon,chicken,0.294735921
falcon,chimpanzee,0.363918534
falcon,chipmunk,0.337759662
falcon,cockroach,0.310577014
falcon,cod,0.170382324
falcon,cow,0.345431924
falcon,coyote,0.465764741
falcon,crab,0.271708225
falcon,crocodile,0.442358131
falcon,crow,0.423048458
falcon,cuttlefish,0.314195805
falcon,deer,0.361019027
falcon,dingo,0.297645873
falcon,dog,0.401121872
falcon,dolphin,0.495184939
falcon,donkey,0.372288473
falcon,dove,0.346844961
falcon,dragonfly,0.555607692
falcon,duck,0.403285243
falcon,eagle,0.440704588
falcon,eel,0.286855331
falcon,elephant,0.37842835
falcon,elk,0.360881082
falcon,emu,0.420765428
falcon,falcon,1
falcon,finch,0.46307948
falcon,flamingo,0.481022821
falcon,flea,0.189441544
falcon,fly,0.256780472
falcon,fox,0.536721755
falcon,frog,0.472864972
falcon,gazelle,0.368151557
falcon,gecko,0.348001733
falcon,gibbon,0.468156348
falcon,giraffe,0.490272225
falcon,goat,0.396151298
falcon,goldfish,0.321809908
falcon,goose,0.452435666
falcon,gorilla,0.417635478
falcon,grasshopper,0.378708194
falcon,hamster,0.331524457
falcon,hare,0.424389761
falcon,hawk,0.4550926
falcon,hedgehog,0.428149295
falcon,horse,0.315752959
falcon,hyena,0.377500641
falcon,jaguar,0.481120437
falcon,jellyfish,0.280669462
falcon,kangaroo,0.394712089
falcon,kiwi,0.27281912
falcon,koala,0.383308002
falcon,ladybug,0.412007948
falcon,lemur,0.463990802
falcon,lemming,0.174644828
falcon,leopard,0.409088073
falcon,lion,0.353687282
falcon,lizard,0.500640117
falcon,lobster,0.209835392
falcon,mammoth,0.129118165
falcon,mink,0.310041188
falcon,mole,0.219958877
falcon,mongoose,0.367159266
falcon,monkey,0.418535492
falcon,moose,0.390430875
falcon,moth,0.443359663
falcon,mouse,0.281846491
falcon,mule,0.251684473
falcon,nightingale,0.390124023
falcon,nymph,0.363579134
falcon,octopus,0.289134151
falcon,okapi,0.392500924
falcon,ostrich,0.335271169
falcon,otter,0.533852289
falcon,owl,0.64091425
falcon,oyster,0.174592086
falcon,panda,0.419473339
falcon,panther,0.513446049
falcon,parakeet,0.423070124
falcon,parrot,0.496225363
falcon,peacock,0.444006746
falcon,pelican,0.558926075
falcon,penguin,0.427411531
falcon,pig,0.33473364
falcon,pigeon,0.581697002
falcon,piranha,0.415452997
falcon,platypus,0.359282638
falcon,pony,0.233900103
falcon,poodle,0.320565557
falcon,prawn,0.228601903
falcon,puma,0.448254581
falcon,python,0.37263224
falcon,rabbit,0.469709776
falcon,racoon,0.355209827
falcon,rat,0.327494835
falcon,rattlesnake,0.417801082
falcon,raven,0.548548803
falcon,reindeer,0.362519892
falcon,rhinoceros,0.411557017
falcon,robin,0.501100573
falcon,rooster,0.496807062
falcon,salamander,0.417751778
falcon,salmon,0.250718855
falcon,scallop,0.187299327
falcon,scorpion,0.403486543
falcon,seal,0.212000718
falcon,shark,0.359290174
falcon,sheep,0.383922471
falcon,shrimp,0.206933511
falcon,skunk,0.336386398
falcon,snail,0.309522316
falcon,snake,0.459414405
falcon,sparrow,0.466208149
falcon,spider,0.461378165
falcon,squid,0.295444818
falcon,squirrel,0.542937842
falcon,starfish,0.281251003
falcon,stingray,0.363906351
falcon,stork,0.46245671
falcon,swallow,0.104287853
falcon,swan,0.511060991
falcon,tapir,0.471205293
falcon,termite,0.173181704
falcon,tarantula,0.349778146
falcon,tiger,0.403881132
falcon,toad,0.445845086
falcon,tortoise,0.500641739
falcon,toucan,0.409420898
falcon,trout,0.327848996
falcon,turkey,0.316103299
falcon,turtle,0.553497264
falcon,walrus,0.353165973
falcon,wasp,0.396270347
falcon,weasel,0.215847138
falcon,whale,0.436002511
falcon,wolf,0.435376402
falcon,wombat,0.336123565
falcon,woodpecker,0.452003076
falcon,yak,0.220685858
falcon,zebra,0.428153971
finch,albatross,0.230406051
finch,alligator,0.350362719
finch,ant,0.412200942
finch,antelope,0.421570055
finch,baboon,0.337919556
finch,badger,0.324008088
finch,barracuda,0.227416879
finch,bat,0.232305498
finch,bear,0.203254754
finch,beaver,0.359069245
finch,bee,0.395175087
finch,beetle,0.490922627
finch,bison,0.306949978
finch,blackbird,0.55286569
finch,boa,0.385934461
finch,bonobo,0.352293892
finch,buffalo,0.313638812
finch,bumblebee,0.464433913
finch,butterfly,0.422643374
finch,caiman,0.401676886
finch,camel,0.197304351
finch,canary,0.330228961
finch,carp,0.341733115
finch,cat,0.388442176
finch,caterpillar,0.424281898
finch,catfish,0.303452262
finch,centipede,0.283994513
finch,chameleon,0.172219487
finch,chicken,0.305107622
finch,chimpanzee,0.315569938
finch,chipmunk,0.470551617
finch,cockroach,0.370895093
finch,cod,0.265048897
finch,cow,0.255523399
finch,coyote,0.398250552
finch,crab,0.359090181
finch,crocodile,0.319650949
finch,crow,0.415432357
finch,cuttlefish,0.354346632
finch,deer,0.355244424
finch,dingo,0.355151459
finch,dog,0.273698026
finch,dolphin,0.324739846
finch,donkey,0.243940621
finch,dove,0.251402083
finch,dragonfly,0.495932391
finch,duck,0.305955967
finch,eagle,0.300454631
finch,eel,0.351364164
finch,elephant,0.334479837
finch,elk,0.360711836
finch,emu,0.370429711
finch,falcon,0.46307948
finch,finch,1
finch,flamingo,0.444831958
finch,flea,0.129028291
finch,fly,0.149829517
finch,fox,0.483479114
finch,frog,0.517844952
finch,gazelle,0.263553516
finch,gecko,0.370168052
finch,gibbon,0.492918556
finch,giraffe,0.356676656
finch,goat,0.329936052
finch,goldfish,0.323877869
finch,goose,0.428043862
finch,gorilla,0.347029659
finch,grasshopper,0.425146598
finch,hamster,0.293308423
finch,hare,0.335199993
finch,hawk,0.241736512
finch,hedgehog,0.389383204
finch,horse,0.15907184
finch,hyena,0.327881692
finch,jaguar,0.397207178
finch,jellyfish,0.315657472
finch,kangaroo,0.334695498
finch,kiwi,0.304642
finch,koala,0.328567539
finch,ladybug,0.439845534
finch,lemur,0.47450868
finch,lemming,0.18888626
finch,leopard,0.326743988
finch,lion,0.305060644
finch,lizard,0.523976861
finch,lobster,0.286999513
finch,mammoth,0.114416947
finch,mink,0.327413242
finch,mole,0.279528858
finch,mongoose,0.392177277
finch,monkey,0.383908884
finch,moose,0.327693429
finch,moth,0.51185517
finch,mouse,0.231431564
finch,mule,0.150979263
finch,nightingale,0.420370757
finch,nymph,0.337383137
finch,octopus,0.27522365
finch,okapi,0.355589917
finch,ostrich,0.285181938
finch,otter,0.4511929
finch,owl,0.531286065
finch,oyster,0.24691346
finch,panda,0.353448262
finch,panther,0.385358917
finch,parakeet,0.403060392
finch,parrot,0.491448129
finch,peacock,0.424653965
finch,pelican,0.407065193
finch,penguin,0.339967046
finch,pig,0.335912129
finch,pigeon,0.449620625
finch,piranha,0.331379562
finch,platypus,0.393372421
finch,pony,0.150690215
finch,poodle,0.282917541
finch,prawn,0.286908939
finch,puma,0.348968434
finch,python,0.349729846
finch,rabbit,0.444688675
finch,racoon,0.355122939
finch,rat,0.334843259
finch,rattlesnake,0.375442465
finch,raven,0.479229183
finch,reindeer,0.299707916
finch,rhinoceros,0.374568145
finch,robin,0.682147092
finch,rooster,0.487977915
finch,salamander,0.44618331
finch,salmon,0.317002401
finch,scallop,0.269006735
finch,scorpion,0.369992579
finch,seal,0.06487933
finch,shark,0.219999436
finch,sheep,0.349675469
finch,shrimp,0.306990052
finch,skunk,0.358324904
finch,snail,0.393109111
finch,snake,0.397719829
finch,sparrow,0.584093509
finch,spider,0.397924015
finch,squid,0.346648134
finch,squirrel,0.565636733
finch,starfish,0.315467561
finch,stingray,0.197529047
finch,stork,0.357768493
finch,swallow,0.057255759
finch,swan,0.409111106
finch,tapir,0.435230227
finch,termite,0.319305857
finch,tarantula,0.405430901
finch,tiger,0.303393023
finch,toad,0.503723437
finch,tortoise,0.400863502
finch,toucan,0.369841
finch,trout,0.362669889
finch,turkey,0.330948339
finch,turtle,0.411943912
finch,walrus,0.269909504
finch,wasp,0.463690287
finch,weasel,0.246366769
finch,whale,0.288943403
finch,wolf,0.344224293
finch,wombat,0.357523684
finch,woodpecker,0.562162318
finch,yak,0.176500414
finch,zebra,0.324621501
flamingo,albatross,0.231741311
flamingo,alligator,0.452819846
flamingo,ant,0.326462563
flamingo,antelope,0.361741053
flamingo,baboon,0.408062241
flamingo,badger,0.289749765
flamingo,barracuda,0.247232894
flamingo,bat,0.249874436
flamingo,bear,0.186149957
flamingo,beaver,0.326041446
flamingo,bee,0.36133535
flamingo,beetle,0.365866223
flamingo,bison,0.337262462
flamingo,blackbird,0.385980662
flamingo,boa,0.446848998
flamingo,bonobo,0.261526924
flamingo,buffalo,0.420885586
flamingo,bumblebee,0.428088204
flamingo,butterfly,0.381202318
flamingo,caiman,0.383027266
flamingo,camel,0.309968108
flamingo,canary,0.254736785
flamingo,carp,0.257669701
flamingo,cat,0.447002979
flamingo,caterpillar,0.354445156
flamingo,catfish,0.240212297
flamingo,centipede,0.408266242
flamingo,chameleon,0.244871872
flamingo,chicken,0.340572996
flamingo,chimpanzee,0.346445093
flamingo,chipmunk,0.396840789
flamingo,cockroach,0.33656881
flamingo,cod,0.157327607
flamingo,cow,0.306259024
flamingo,coyote,0.404622218
flamingo,crab,0.269674597
flamingo,crocodile,0.421880654
flamingo,crow,0.310940571
flamingo,cuttlefish,0.336748407
flamingo,deer,0.358234294
flamingo,dingo,0.292104772
flamingo,dog,0.291528729
flamingo,dolphin,0.422560143
flamingo,donkey,0.387261075
flamingo,dove,0.254867169
flamingo,dragonfly,0.48264429
flamingo,duck,0.40600387
flamingo,eagle,0.33901308
flamingo,eel,0.296069567
flamingo,elephant,0.427213701
flamingo,elk,0.275772697
flamingo,emu,0.392447571
flamingo,falcon,0.481022821
flamingo,finch,0.444831958
flamingo,flamingo,1
flamingo,flea,0.269078233
flamingo,fly,0.125351042
flamingo,fox,0.411280887
flamingo,frog,0.507587611
flamingo,gazelle,0.282757388
flamingo,gecko,0.387377389
flamingo,gibbon,0.473583303
flamingo,giraffe,0.540858978
flamingo,goat,0.385645557
flamingo,goldfish,0.371434221
flamingo,goose,0.397101979
flamingo,gorilla,0.409537197
flamingo,grasshopper,0.33980946
flamingo,hamster,0.375495102
flamingo,hare,0.299359084
flamingo,hawk,0.302481885
flamingo,hedgehog,0.435783979
flamingo,horse,0.252947303
flamingo,hyena,0.290661611
flamingo,jaguar,0.428593965
flamingo,jellyfish,0.329673882
flamingo,kangaroo,0.319619976
flamingo,kiwi,0.233778127
flamingo,koala,0.397034126
flamingo,ladybug,0.410461834
flamingo,lemur,0.446126187
flamingo,lemming,0.238202862
flamingo,leopard,0.413039441
flamingo,lion,0.238615349
flamingo,lizard,0.489662096
flamingo,lobster,0.293007727
flamingo,mammoth,0.146113111
flamingo,mink,0.355269362
flamingo,mole,0.213437795
flamingo,mongoose,0.397429122
flamingo,monkey,0.412450736
flamingo,moose,0.354528716
flamingo,moth,0.385022835
flamingo,mouse,0.259244473
flamingo,mule,0.155827805
flamingo,nightingale,0.298167163
flamingo,nymph,0.249166222
flamingo,octopus,0.34652724
flamingo,okapi,0.341405349
flamingo,ostrich,0.40053271
flamingo,otter,0.471481832
flamingo,owl,0.494597176
flamingo,oyster,0.217813023
flamingo,panda,0.352630413
flamingo,panther,0.509273819
flamingo,parakeet,0.407141272
flamingo,parrot,0.501539045
flamingo,peacock,0.545766123
flamingo,pelican,0.543836093
flamingo,penguin,0.498279579
flamingo,pig,0.400851646
flamingo,pigeon,0.435998236
flamingo,piranha,0.38169318
flamingo,platypus,0.351090572
flamingo,pony,0.242082196
flamingo,poodle,0.356798526
flamingo,prawn,0.208847809
flamingo,puma,0.391686586
flamingo,python,0.446449423
flamingo,rabbit,0.463074054
flamingo,racoon,0.407045242
flamingo,rat,0.313806695
flamingo,rattlesnake,0.360288633
flamingo,raven,0.364455186
flamingo,reindeer,0.317441205
flamingo,rhinoceros,0.471597695
flamingo,robin,0.46532264
flamingo,rooster,0.481650194
flamingo,salamander,0.33755138
flamingo,salmon,0.211283434
flamingo,scallop,0.202751902
flamingo,scorpion,0.364860088
flamingo,seal,0.12682097
flamingo,shark,0.335718759
flamingo,sheep,0.27240612
flamingo,shrimp,0.313729103
flamingo,skunk,0.419960412
flamingo,snail,0.384622516
flamingo,snake,0.448749176
flamingo,sparrow,0.392647541
flamingo,spider,0.386631742
flamingo,squid,0.266695027
flamingo,squirrel,0.447645145
flamingo,starfish,0.409801878
flamingo,stingray,0.325688507
flamingo,stork,0.483414792
flamingo,swallow,0.067414589
flamingo,swan,0.530906692
flamingo,tapir,0.411905171
flamingo,termite,0.20708792
flamingo,tarantula,0.39686838
flamingo,tiger,0.405281
flamingo,toad,0.443784864
flamingo,tortoise,0.488253991
flamingo,toucan,0.47494449
flamingo,trout,0.22286024
flamingo,turkey,0.346507576
flamingo,turtle,0.540802448
flamingo,walrus,0.300024372
flamingo,wasp,0.383137809
flamingo,weasel,0.275559919
flamingo,whale,0.324152926
flamingo,wolf,0.262663227
flamingo,wombat,0.324305831
flamingo,woodpecker,0.392944934
flamingo,yak,0.173272593
flamingo,zebra,0.464649269
flea,albatross,0.104471758
flea,alligator,0.342582381
flea,ant,0.268025714
flea,antelope,0.180657673
flea,baboon,0.230351434
flea,badger,0.170084678
flea,barracuda,0.158856487
flea,bat,0.101501863
flea,bear,0.259600819
flea,beaver,0.245557469
flea,bee,0.250031954
flea,beetle,0.211745055
flea,bison,0.129614391
flea,blackbird,0.1436674
flea,boa,0.230134493
flea,bonobo,0.097434584
flea,buffalo,0.196228756
flea,bumblebee,0.113287735
flea,butterfly,0.206898697
flea,caiman,0.292707286
flea,camel,0.197815381
flea,canary,0.130181667
flea,carp,0.184217313
flea,cat,0.369882492
flea,caterpillar,0.138268978
flea,catfish,0.303062797
flea,centipede,0.193880362
flea,chameleon,0.128126368
flea,chicken,0.253384869
flea,chimpanzee,0.162984811
flea,chipmunk,0.103998078
flea,cockroach,0.272785454
flea,cod,0.160796457
flea,cow,0.273575569
flea,coyote,0.295033479
flea,crab,0.204642859
flea,crocodile,0.26964143
flea,crow,0.189684937
flea,cuttlefish,0.15890261
flea,deer,0.25970854
flea,dingo,0.147689497
flea,dog,0.361241206
flea,dolphin,0.193390959
flea,donkey,0.268081129
flea,dove,0.115700032
flea,dragonfly,0.146125527
flea,duck,0.169463222
flea,eagle,0.10382362
flea,eel,0.16255627
flea,elephant,0.275279255
flea,elk,0.16926249
flea,emu,0.266408924
flea,falcon,0.189441544
flea,finch,0.129028291
flea,flamingo,0.269078233
flea,flea,1
flea,fly,0.030751597
flea,fox,0.224810823
flea,frog,0.192176282
flea,gazelle,0.066797045
flea,gecko,0.177187306
flea,gibbon,0.113299618
flea,giraffe,0.233048644
flea,goat,0.308515365
flea,goldfish,0.254269239
flea,goose,0.25027926
flea,gorilla,0.248387752
flea,grasshopper,0.227153706
flea,hamster,0.222298254
flea,hare,0.188746442
flea,hawk,0.210266239
flea,hedgehog,0.23570901
flea,horse,0.268734061
flea,hyena,0.216905197
flea,jaguar,0.167349235
flea,jellyfish,0.191058348
flea,kangaroo,0.177297158
flea,kiwi,0.059406291
flea,koala,0.133530088
flea,ladybug,0.279990748
flea,lemur,0.179716021
flea,lemming,0.190680662
flea,leopard,0.216848584
flea,lion,0.192007179
flea,lizard,0.228845313
flea,lobster,0.251951041
flea,mammoth,0.041697033
flea,mink,0.203738599
flea,mole,0.099561901
flea,mongoose,0.250648771
flea,monkey,0.216046047
flea,moose,0.212047685
flea,moth,0.235555403
flea,mouse,0.157831991
flea,mule,0.209148911
flea,nightingale,0.104906703
flea,nymph,0.108833158
flea,octopus,0.112862963
flea,okapi,0.161896686
flea,ostrich,0.25748117
flea,otter,0.186688051
flea,owl,0.200316879
flea,oyster,0.259623793
flea,panda,0.119187065
flea,panther,0.197492231
flea,parakeet,0.22278434
flea,parrot,0.185657903
flea,peacock,0.14658808
flea,pelican,0.193495858
flea,penguin,0.172646124
flea,pig,0.331085008
flea,pigeon,0.315390746
flea,piranha,0.19609761
flea,platypus,0.057961301
flea,pony,0.229191396
flea,poodle,0.296208603
flea,prawn,0.191406311
flea,puma,0.153339015
flea,python,0.287962075
flea,rabbit,0.342121168
flea,racoon,0.264066719
flea,rat,0.209562529
flea,rattlesnake,0.29694977
flea,raven,0.061505666
flea,reindeer,0.160074143
flea,rhinoceros,0.22202918
flea,robin,0.111244822
flea,rooster,0.336367306
flea,salamander,0.208094946
flea,salmon,0.137704533
flea,scallop,0.192071104
flea,scorpion,0.199303468
flea,seal,0.126875895
flea,shark,0.251638226
flea,sheep,0.281529997
flea,shrimp,0.267489245
flea,skunk,0.330002824
flea,snail,0.17867294
flea,snake,0.279030336
flea,sparrow,0.155849996
flea,spider,0.222802815
flea,squid,0.153000579
flea,squirrel,0.236121477
flea,starfish,0.163518271
flea,stingray,0.175419987
flea,stork,0.062238271
flea,swallow,0.095845839
flea,swan,0.17256111
flea,tapir,0.181222889
flea,termite,0.223212955
flea,tarantula,0.178910764
flea,tiger,0.250469733
flea,toad,0.243706044
flea,tortoise,0.208854077
flea,toucan,0.169847722
flea,trout,0.191351934
flea,turkey,0.250766969
flea,turtle,0.238448388
flea,walrus,0.128509912
flea,wasp,0.175649308
flea,weasel,0.136190049
flea,whale,0.157645977
flea,wolf,0.168462752
flea,wombat,0.125465303
flea,woodpecker,0.119749866
flea,yak,0.143813046
flea,zebra,0.230833725
fly,albatross,0.141363474
fly,alligator,0.075304735
fly,ant,0.075462117
fly,antelope,0.128466441
fly,baboon,0.082479414
fly,badger,0.106061657
fly,barracuda,0.140905264
fly,bat,0.242557197
fly,bear,0.123490419
fly,beaver,0.016494614
fly,bee,0.165879322
fly,beetle,0.1246457
fly,bison,0.038672635
fly,blackbird,0.178863344
fly,boa,0.083691976
fly,bonobo,0.024164222
fly,buffalo,0.089086838
fly,bumblebee,0.199901087
fly,butterfly,0.244347835
fly,caiman,0.051561405
fly,camel,0.047750762
fly,canary,0.044361414
fly,carp,0.136642733
fly,cat,0.151144282
fly,caterpillar,0.091968893
fly,catfish,0.152803053
fly,centipede,0.098933868
fly,chameleon,0.108082957
fly,chicken,0.152035451
fly,chimpanzee,0.032891493
fly,chipmunk,0.09449272
fly,cockroach,0.12779394
fly,cod,0.12906198
fly,cow,0.04691403
fly,coyote,0.078500446
fly,crab,0.14269484
fly,crocodile,0.050584237
fly,crow,0.184555491
fly,cuttlefish,0.08235336
fly,deer,0.093827135
fly,dingo,0.027752168
fly,dog,0.086495738
fly,dolphin,0.178603645
fly,donkey,0.076183501
fly,dove,0.30433453
fly,dragonfly,0.294869327
fly,duck,0.272927769
fly,eagle,0.156044601
fly,eel,0.055175678
fly,elephant,0.050090658
fly,elk,0.092704223
fly,emu,0.050021403
fly,falcon,0.256780472
fly,finch,0.149829517
fly,flamingo,0.125351042
fly,flea,0.030751597
fly,fly,1
fly,fox,0.170212875
fly,frog,0.142260285
fly,gazelle,0.127481767
fly,gecko,0.1254391
fly,gibbon,0.084614117
fly,giraffe,0.11572661
fly,goat,0.090295976
fly,goldfish,0.082696231
fly,goose,0.137732235
fly,gorilla,0.065409008
fly,grasshopper,0.180985792
fly,hamster,0.119812202
fly,hare,0.111151297
fly,hawk,0.231373374
fly,hedgehog,0.125205265
fly,horse,0.038765715
fly,hyena,0.068469367
fly,jaguar,0.054014531
fly,jellyfish,0.115333025
fly,kangaroo,0.193901831
fly,kiwi,0.112414013
fly,koala,0.062237927
fly,ladybug,0.167382761
fly,lemur,0.161034574
fly,lemming,0.084547357
fly,leopard,0.06764027
fly,lion,0.010760975
fly,lizard,0.172254965
fly,lobster,0.107888917
fly,mammoth,0.125682974
fly,mink,0.088310027
fly,mole,0.131794926
fly,mongoose,0.129388918
fly,monkey,0.160440273
fly,moose,0.113933514
fly,moth,0.235285212
fly,mouse,0.120000589
fly,mule,0.032341139
fly,nightingale,0.168758479
fly,nymph,0.177640621
fly,octopus,0.046076064
fly,okapi,0.050396768
fly,ostrich,0.13238161
fly,otter,0.194475973
fly,owl,0.218347297
fly,oyster,0.103555314
fly,panda,0.124532235
fly,panther,0.083606284
fly,parakeet,0.164176154
fly,parrot,0.187773504
fly,peacock,0.145870736
fly,pelican,0.188640379
fly,penguin,0.118466791
fly,pig,0.102560927
fly,pigeon,0.256223362
fly,piranha,0.154402805
fly,platypus,0.040147581
fly,pony,0.066575289
fly,poodle,0.121966969
fly,prawn,0.192461212
fly,puma,0.14088234
fly,python,0.081315166
fly,rabbit,0.116960914
fly,racoon,0.093467309
fly,rat,0.106460108
fly,rattlesnake,0.073094512
fly,raven,0.160836629
fly,reindeer,0.155410766
fly,rhinoceros,0.088631974
fly,robin,0.194974941
fly,rooster,0.146920197
fly,salamander,0.076467887
fly,salmon,0.126517826
fly,scallop,0.098861934
fly,scorpion,0.212125545
fly,seal,0.142322193
fly,shark,0.108581631
fly,sheep,0.085322917
fly,shrimp,0.13601891
fly,skunk,0.064144133
fly,snail,0.075932407
fly,snake,0.132542353
fly,sparrow,0.181142687
fly,spider,0.170010016
fly,squid,0.152544735
fly,squirrel,0.19598866
fly,starfish,0.121713899
fly,stingray,0.074987791
fly,stork,0.169531221
fly,swallow,0.163490896
fly,swan,0.165956988
fly,tapir,0.064901022
fly,termite,0.113469995
fly,tarantula,0.144875685
fly,tiger,0.078341103
fly,toad,0.123021039
fly,tortoise,0.061174053
fly,toucan,0.12299472
fly,trout,0.185963502
fly,turkey,0.121814351
fly,turtle,0.140439884
