[run number],threshold,person1,[step],words-said
1928,0.2,animals_twitter.csv,27,[moose pig panther sparrow squirrel mongoose stingray python oyster lemur lobster otter beaver woodpecker swan caterpillar dolphin dove penguin lizard shark scorpion toad monkey piranha duck platypus swan]
1929,0.3,animals_twitter.csv,20,[barracuda sparrow rat mammoth stingray badger moose turkey crab hedgehog pig whale peacock crow flea squirrel salamander mink coyote hare badger]
1930,0.1,animals_wikipedia.csv,26,[woodpecker butterfly mongoose giraffe yak mammoth parrot otter bonobo zebra dragonfly antelope wolf goldfish donkey tapir swan baboon chicken shrimp eel cod prawn grasshopper lemming wasp donkey]
1931,0.2,animals_wikipedia.csv,5,[weasel crow ostrich platypus beaver weasel]
1932,0.3,animals_wikipedia.csv,14,[ladybug caterpillar ant toad beaver reindeer squirrel mink horse pony lemming camel mule otter reindeer]
1933,0.1,animals_gigaword.csv,26,[mouse parakeet snake panther leopard bat baboon bumblebee hawk nymph alligator raven duck cat cow bison pony zebra toad crow donkey rooster finch dragonfly spider stork raven]
1934,0.2,animals_gigaword.csv,38,[starfish shark tortoise gorilla snake elk ostrich rhinoceros octopus monkey parrot wombat moose dingo cat leopard hamster bee skunk mule camel coyote dove wolf turtle emu pony mink antelope walrus zebra squid chicken scallop hyena owl blackbird ladybug wombat]
1935,0.3,animals_gigaword.csv,1,[finch finch]
1936,0.1,animals_google.csv,14,[dolphin spider otter mouse reindeer fox chicken dragonfly goose duck wombat camel tapir racoon tapir]
1939,0.1,animals_twitter.csv,30,[prawn tiger moth termite koala poodle dolphin salamander flamingo toad python finch pony tarantula stingray octopus spider lizard bat fox goose penguin snake robin lion gorilla ant elephant hedgehog horse elephant]
1937,0.2,animals_google.csv,20,[whale goose poodle cat caterpillar penguin piranha rabbit leopard flea dragonfly falcon crab parrot hamster mammoth snail otter pig shark rabbit]
1938,0.3,animals_google.csv,11,[tapir owl mink dolphin lion peacock raven bumblebee deer pelican hedgehog pelican]
1940,0.2,animals_twitter.csv,41,[jellyfish okapi rhinoceros owl hamster fox goose lizard cat rabbit wombat sheep tortoise goldfish falcon crab chipmunk finch frog caterpillar sparrow snake cockroach mink badger otter gecko pigeon crocodile leopard goat rattlesnake bee crow bison snail cow platypus monkey trout lobster frog]
1941,0.3,animals_twitter.csv,14,[catfish moth duck nymph dove owl cuttlefish crow hawk raven mink spider lobster chameleon chameleon]
1942,0.1,animals_wikipedia.csv,14,[wolf bee hamster gazelle starfish pigeon hawk barracuda bat crab butterfly weasel skunk trout bee]
1943,0.2,animals_wikipedia.csv,15,[scallop rattlesnake shark catfish jellyfish hamster dog swan bee walrus hedgehog wombat pig beaver mole shark]
1944,0.3,animals_wikipedia.csv,16,[pelican cow goose tortoise sheep frog shrimp chameleon snail scallop cod boa salmon beaver lizard bear cow]
1945,0.1,animals_gigaword.csv,41,[tapir bear reindeer panda butterfly shark chicken turtle bonobo parrot snake lizard squirrel alligator octopus puma squid panther ant rat jellyfish toucan moth dog tortoise raven duck kangaroo cockroach termite salamander lobster mole dolphin platypus sparrow peacock owl leopard ladybug crab butterfly]
1946,0.2,animals_gigaword.csv,12,[butterfly tarantula tortoise mouse badger camel ant toad fly panther mule squirrel toad]
1947,0.3,animals_gigaword.csv,2,[panther canary canary]
1948,0.1,animals_google.csv,12,[oyster owl dove rat beetle giraffe zebra woodpecker mammoth goat reindeer hyena hyena]
1949,0.2,animals_google.csv,27,[crab catfish squirrel centipede toad cow rhinoceros skunk hamster tortoise panda gorilla pelican ladybug octopus rat kangaroo chimpanzee wolf elephant weasel lion turtle dog giraffe reindeer goose weasel]
1950,0.3,animals_google.csv,9,[rooster lion elephant woodpecker panda cow zebra okapi squirrel squirrel]
1951,0.1,animals_twitter.csv,17,[panther kangaroo frog mule owl lobster cockroach skunk gorilla tapir parakeet seal bison lizard giraffe flamingo poodle kangaroo]
1952,0.2,animals_twitter.csv,18,[hyena parrot woodpecker snake hawk grasshopper albatross peacock elephant skunk ant giraffe goat antelope trout lobster crocodile beetle skunk]
1953,0.3,animals_twitter.csv,18,[gorilla crow tapir eel chicken zebra dog bee squirrel ladybug parrot baboon raven cockroach poodle wolf deer trout eel]
1954,0.1,animals_wikipedia.csv,8,[goose spider bear weasel lemming peacock bonobo barracuda spider]
1955,0.2,animals_wikipedia.csv,11,[butterfly platypus wombat bison lemming lobster frog beetle moose alligator parrot beetle]
1956,0.3,animals_wikipedia.csv,18,[baboon caterpillar chicken weasel coyote rattlesnake cockroach ostrich tapir lizard camel goose beaver wolf zebra caiman crocodile stork cockroach]
1957,0.1,animals_gigaword.csv,7,[cat dog chameleon camel koala moose fox camel]
1958,0.2,animals_gigaword.csv,28,[parrot monkey woodpecker dog salamander lion dolphin hawk lizard walrus swan wolf eagle crab lobster mouse puma carp okapi squid penguin weasel rooster kiwi crow moth chameleon antelope dog]
1959,0.3,animals_gigaword.csv,0,[]
1960,0.1,animals_google.csv,18,[panther eagle crab sheep mole otter hare squirrel turkey chimpanzee nymph caiman goldfish shrimp seal weasel squid falcon squirrel]
1961,0.2,animals_google.csv,28,[sparrow seal jaguar peacock raven shark walrus toucan oyster rooster pelican platypus chicken donkey lobster whale parrot crow tarantula beaver dog dolphin snail caiman hedgehog rabbit python badger crow]
1962,0.3,animals_google.csv,0,[]
1963,0.1,animals_twitter.csv,20,[duck frog crab python chimpanzee cod tiger poodle ostrich butterfly dove racoon gazelle peacock reindeer rhinoceros scorpion whale centipede stork reindeer]
1964,0.2,animals_twitter.csv,20,[pig poodle ostrich hyena frog leopard centipede salamander hawk beetle fly mammoth tarantula shrimp wasp sparrow rooster alligator chameleon dog frog]
1965,0.3,animals_twitter.csv,13,[mouse gorilla coyote moth platypus squid chameleon toad centipede ant crocodile koala giraffe crocodile]
1966,0.1,animals_wikipedia.csv,17,[falcon rat tiger eel swan beaver gecko bumblebee beetle pelican wombat tapir dragonfly weasel parrot cat hamster rat]
1967,0.2,animals_wikipedia.csv,35,[bumblebee bat blackbird starfish flamingo hawk pig coyote badger dingo alligator dog caterpillar dolphin baboon donkey stingray giraffe panda stork penguin whale flea chameleon lemur goose chicken wolf sparrow squirrel elephant otter cat shark squid giraffe]
1968,0.3,animals_wikipedia.csv,7,[squirrel duck albatross elephant chimpanzee turtle platypus elephant]
1969,0.1,animals_gigaword.csv,5,[snail cockroach goldfish albatross butterfly cockroach]
1970,0.2,animals_gigaword.csv,16,[gazelle rabbit bison horse dog pony kangaroo chimpanzee squirrel bat turtle monkey zebra cat goose ant cat]
1971,0.3,animals_gigaword.csv,18,[prawn panther swan dolphin catfish cat dog oyster raven shrimp albatross tiger goat mink lion leopard rhinoceros deer tiger]
1972,0.1,animals_google.csv,11,[bee scallop goose koala cat fox octopus turtle crow toucan falcon goose]
1974,0.3,animals_google.csv,10,[toad racoon cuttlefish giraffe falcon parrot spider fox squirrel mole parrot]
1973,0.2,animals_google.csv,22,[ostrich hedgehog woodpecker alligator lion puma grasshopper mongoose gorilla turkey octopus dog jellyfish kangaroo stingray tarantula squirrel lizard parakeet chameleon python salamander tarantula]
1975,0.1,animals_twitter.csv,9,[parrot penguin skunk chameleon pelican lizard lobster parakeet bonobo chameleon]
1976,0.2,animals_twitter.csv,32,[frog squirrel chicken albatross bear eel ant bee peacock moose goldfish wasp lemur beetle giraffe centipede lizard tortoise butterfly snail hamster oyster whale mongoose raven chimpanzee owl spider squid tapir ladybug cockroach chimpanzee]
1977,0.3,animals_twitter.csv,13,[toucan crow swallow squid ladybug hawk donkey chameleon elk badger wolf bison mink badger]
1978,0.1,animals_wikipedia.csv,24,[kangaroo owl wolf toad leopard goldfish octopus starfish lobster scallop goat oyster camel gorilla lion wombat cuttlefish salamander piranha zebra tiger eel otter flamingo leopard]
1980,0.3,animals_wikipedia.csv,35,[peacock snail salamander swan raven spider wolf catfish eel jellyfish hedgehog octopus piranha weasel toad crocodile baboon rooster wombat coyote platypus lizard butterfly tiger koala otter dragonfly jaguar hyena snake cockroach falcon hamster gorilla ladybug wolf]
1979,0.2,animals_wikipedia.csv,18,[blackbird rabbit elephant elk bonobo lemming frog carp mongoose dolphin koala gecko squirrel skunk goldfish platypus racoon snake squirrel]
1981,0.1,animals_gigaword.csv,17,[snail piranha snake crab eel rooster albatross poodle mink skunk barracuda catfish goldfish donkey owl lobster flea flea]
1982,0.2,animals_gigaword.csv,16,[lizard panda albatross goose goat frog cuttlefish prawn ladybug moth shark whale cod snail gorilla piranha goat]
1983,0.3,animals_gigaword.csv,3,[bison beaver salmon]
1984,0.1,animals_google.csv,19,[peacock racoon nightingale reindeer dog rattlesnake lion catfish leopard elephant dragonfly cockroach dingo coyote walrus baboon finch owl robin finch]
1985,0.2,animals_google.csv,16,[crocodile parrot ladybug spider badger skunk wasp hyena parakeet snake duck tapir beaver otter lemming walrus walrus]
1986,0.3,animals_google.csv,11,[monkey python gecko toad lobster tapir cuttlefish rooster snail chipmunk scallop snail]
1987,0.1,animals_twitter.csv,7,[swallow antelope butterfly poodle boa kangaroo moth butterfly]
1988,0.2,animals_twitter.csv,15,[gazelle scorpion starfish tortoise camel goat beetle parrot koala mammoth peacock centipede rat panda toucan peacock]
1989,0.3,animals_twitter.csv,20,[ostrich zebra mammoth owl rat alligator chimpanzee weasel panda blackbird toucan dolphin snake otter salamander tiger cow wolf camel eagle alligator]
1990,0.1,animals_wikipedia.csv,24,[frog tarantula donkey bison catfish prawn poodle salmon tortoise cat finch chicken rabbit rhinoceros moose caterpillar goat giraffe cow zebra scorpion ant coyote rooster scorpion]
1991,0.2,animals_wikipedia.csv,39,[mule toucan wasp beetle antelope owl catfish otter frog cuttlefish reindeer skunk albatross woodpecker duck bonobo hamster flea pony hedgehog mink oyster goose yak tiger rooster snake lobster dragonfly dolphin walrus alligator chameleon caterpillar wombat crocodile mole parrot buffalo tiger]
1992,0.3,animals_wikipedia.csv,16,[tortoise duck oyster reindeer pigeon turtle toucan crocodile cockroach rat pig elephant cow piranha wombat panda tortoise]
1993,0.1,animals_gigaword.csv,21,[kiwi lion mole bat tarantula ant zebra cat owl badger centipede python dingo whale shark leopard caterpillar cuttlefish chameleon tapir alligator badger]
1994,0.2,animals_gigaword.csv,24,[rabbit frog lemming lion catfish shrimp trout goldfish mouse blackbird donkey lizard pony goat cow pig bat lobster whale rattlesnake rhinoceros turtle wasp toad rhinoceros]
1995,0.3,animals_gigaword.csv,5,[duck elk shrimp trout moose elk]
1996,0.1,animals_google.csv,7,[shrimp eel parakeet scorpion pigeon hedgehog bison eel]
1997,0.2,animals_google.csv,26,[tarantula pelican kiwi peacock blackbird rat penguin duck stork rabbit lemur ostrich barracuda robin chimpanzee nymph raven python toucan hare rhinoceros jellyfish alligator moth bee gorilla jellyfish]
1998,0.3,animals_google.csv,37,[pig swan panda rooster kiwi toucan catfish tarantula parrot elephant lemur peacock lizard python spider duck coyote hyena baboon wolf chimpanzee finch mammoth turkey badger rattlesnake beetle falcon antelope pigeon mink buffalo elk sheep panther emu bison elk]
1999,0.1,animals_twitter.csv,28,[shark coyote reindeer octopus cockroach mouse monkey pony bee barracuda pig bison canary rhinoceros emu cod goldfish rooster zebra bumblebee crocodile parakeet bat snail eagle racoon squid swallow zebra]
2000,0.2,animals_twitter.csv,21,[flea emu goose lizard cockroach tortoise zebra hawk trout falcon eel octopus rat hedgehog grasshopper squid jellyfish frog leopard raven dog cockroach]
2001,0.3,animals_twitter.csv,17,[reindeer squirrel hedgehog panda spider nymph tiger rabbit butterfly owl parrot crab lemming cockroach horse whale swan owl]
2003,0.2,animals_wikipedia.csv,7,[duck shark lobster pig coyote hawk rabbit hawk]
2002,0.1,animals_wikipedia.csv,18,[seal shrimp albatross alligator rabbit grasshopper turtle piranha chicken flea weasel toucan badger elk bonobo cuttlefish stork crocodile piranha]
2004,0.3,animals_wikipedia.csv,15,[rabbit badger baboon turtle cockroach pig rhinoceros flea crocodile catfish duck sheep whale peacock caiman cockroach]
2005,0.1,animals_gigaword.csv,22,[ladybug buffalo duck kiwi walrus coyote sheep frog tarantula bumblebee bonobo shrimp alligator goldfish poodle rabbit deer badger rhinoceros hyena snake woodpecker goldfish]
2006,0.2,animals_gigaword.csv,17,[giraffe ostrich parakeet mongoose badger albatross frog rabbit tortoise goldfish antelope toucan stork otter pelican elk deer antelope]
2007,0.3,animals_gigaword.csv,26,[wombat koala rabbit shark elephant goose panther rhinoceros ostrich reindeer cow deer whale crab buffalo squid antelope kangaroo zebra platypus mole squirrel tortoise salamander gecko caiman shark]
2008,0.1,animals_google.csv,6,[dragonfly bumblebee bonobo crow tortoise cuttlefish tortoise]
2009,0.2,animals_google.csv,4,[grasshopper okapi wombat panda panda]
2010,0.3,animals_google.csv,6,[centipede dragonfly badger bison goose blackbird blackbird]
2011,0.1,animals_twitter.csv,20,[starfish scorpion emu butterfly wasp koala gazelle eel mammoth stork hyena lizard dove antelope gecko elephant prawn panther pig lion panther]
2012,0.2,animals_twitter.csv,17,[cuttlefish chipmunk elephant carp pigeon chicken rhinoceros shrimp ostrich eagle crocodile gecko catfish frog sheep beetle panda elephant]
2013,0.3,animals_twitter.csv,16,[moth centipede butterfly snake salamander shrimp okapi albatross stingray octopus hamster bumblebee tapir stork goat robin moth]
2014,0.1,animals_wikipedia.csv,21,[mongoose pigeon crow hawk bumblebee ostrich gorilla catfish wolf goldfish cow skunk otter bear dog reindeer panda frog piranha swallow crab catfish]
2015,0.2,animals_wikipedia.csv,26,[toucan tortoise salamander crow eel ant baboon sparrow tarantula butterfly rattlesnake mouse chicken gorilla crocodile monkey goat toad whale kiwi mink catfish mammoth chipmunk sheep lemming catfish]
2016,0.3,animals_wikipedia.csv,21,[alligator piranha centipede crocodile toad leopard scorpion lion jaguar dingo shark gazelle baboon chicken ant rabbit goat lobster moose mink beaver mink]
2017,0.1,animals_gigaword.csv,5,[lizard lobster mongoose hyena cockroach mongoose]
2018,0.2,animals_gigaword.csv,39,[tortoise monkey frog dolphin hyena lemur penguin mink owl skunk piranha coyote chameleon scorpion eagle donkey platypus raven toad wolf hawk puma caterpillar beetle albatross goldfish otter elephant carp elk shark alligator deer gazelle chipmunk lobster salamander starfish eel coyote]
2019,0.3,animals_gigaword.csv,17,[falcon raven turtle crow snake lobster goat camel stingray sheep crocodile cow dog wolf lion owl duck snake]
2020,0.1,animals_google.csv,17,[platypus leopard giraffe kiwi caiman whale pigeon baboon stingray robin butterfly penguin spider turkey dragonfly blackbird finch butterfly]
2021,0.2,animals_google.csv,32,[donkey reindeer spider wolf antelope platypus owl ostrich crow prawn emu wombat okapi stork dolphin monkey flamingo buffalo duck frog catfish alligator hyena tiger whale woodpecker toucan fox crocodile wasp chipmunk crab frog]
2022,0.3,animals_google.csv,34,[shrimp cockroach owl chipmunk rat chimpanzee rhinoceros jaguar crocodile wolf carp lizard salmon crab deer turkey pig goat stork kangaroo hyena emu alligator skunk gorilla goldfish snake leopard butterfly tortoise swan turtle whale squirrel owl]
2023,0.1,animals_twitter.csv,30,[lemur mammoth seal butterfly python carp nightingale rabbit piranha shrimp barracuda chameleon gecko cockroach platypus antelope catfish blackbird jellyfish elk frog okapi lizard bumblebee trout oyster badger otter mongoose tarantula shrimp]
2024,0.2,animals_twitter.csv,46,[stork caiman gibbon albatross nightingale falcon jellyfish shark wombat mule otter jaguar yak weasel toucan crab flea mammoth rhinoceros mouse chameleon moose beetle grasshopper salamander frog wasp butterfly eel squirrel swallow duck badger mink chicken goldfish rabbit rattlesnake lizard salmon barracuda gecko bonobo scorpion woodpecker squid beetle]
2025,0.3,animals_twitter.csv,10,[shark chameleon rhinoceros camel moose caiman fly panther owl lemur chameleon]
2026,0.1,animals_wikipedia.csv,15,[donkey chicken goat octopus hedgehog cuttlefish ostrich toad bison bear gorilla mink bonobo salamander chimpanzee ostrich]
2027,0.2,animals_wikipedia.csv,13,[toad reindeer catfish prawn shark tortoise rattlesnake stork caiman whale hyena tiger chipmunk tortoise]
2029,0.1,animals_gigaword.csv,13,[toucan falcon lion scorpion panda peacock wombat turtle flea barracuda jellyfish owl crocodile wombat]
2028,0.3,animals_wikipedia.csv,36,[toucan dingo mole cat giraffe hyena crow pig baboon cockroach prawn rat scallop seal catfish lion platypus chipmunk eagle beaver reindeer rattlesnake flamingo pony goat badger duck donkey mouse monkey pelican swan finch pigeon tortoise dog toucan]
2030,0.2,animals_gigaword.csv,20,[mole pig lobster panther frog crab spider parrot poodle gazelle scallop nymph scorpion leopard racoon mongoose stork goldfish dog fox mongoose]
2031,0.3,animals_gigaword.csv,5,[spider beetle crocodile frog snail frog]
2032,0.1,animals_google.csv,33,[crab coyote poodle python hyena mole antelope horse goat swallow lemur moose toad nymph racoon salmon toucan flea centipede flamingo pig wasp squirrel raven crocodile gorilla catfish cockroach lemming dingo wombat otter turtle lemming]
2033,0.2,animals_google.csv,11,[cuttlefish dog ostrich panther lion bat wolf cat elephant bison tarantula dog]
2034,0.3,animals_google.csv,23,[lemur hyena chameleon caterpillar wolf cuttlefish hare baboon cockroach tiger hedgehog koala python duck parrot rat pig crocodile shark giraffe walrus moose elk moose]
2035,0.1,animals_twitter.csv,20,[mule parakeet kangaroo deer ant hare badger hedgehog alligator flea rabbit chipmunk catfish wasp mongoose salamander frog duck crocodile goldfish hedgehog]
2036,0.2,animals_twitter.csv,12,[scorpion starfish toucan goat pig cow nightingale hyena lizard butterfly pigeon parrot lizard]
2037,0.3,animals_twitter.csv,18,[goldfish cockroach mink eel catfish snail octopus crab rabbit peacock toad racoon wombat owl cuttlefish lobster horse starfish crab]
2039,0.2,animals_wikipedia.csv,28,[tortoise okapi tapir chipmunk termite rat beetle sheep goldfish lobster scorpion salmon shrimp prawn cow eagle blackbird rattlesnake cockroach wolf alligator hyena butterfly crocodile deer snake mammoth woodpecker deer]
2038,0.1,animals_wikipedia.csv,4,[hyena tarantula frog elephant hyena]
2040,0.3,animals_wikipedia.csv,10,[leopard toad lizard dog frog centipede platypus python weasel chameleon dog]
2041,0.1,animals_gigaword.csv,17,[starfish jellyfish chipmunk crocodile carp baboon oyster gibbon pelican kangaroo turtle wasp hamster raven swan parrot lizard turtle]
2042,0.2,animals_gigaword.csv,27,[wasp stingray pigeon parrot dragonfly weasel goose raven spider lizard woodpecker elk frog mole skunk elephant panther snail cow panda beaver alligator cat sparrow tiger moose moth wasp]
2043,0.3,animals_gigaword.csv,22,[rat squid scallop tortoise rhinoceros owl eagle koala falcon crocodile jellyfish sparrow octopus mongoose stork mouse panda hedgehog pigeon leopard dingo mink owl]
2044,0.1,animals_google.csv,25,[baboon snail leopard spider parakeet rooster emu caterpillar beetle dragonfly bee giraffe chicken squid chipmunk beaver pony lemur hawk goldfish chameleon mole woodpecker owl scorpion chameleon]
2045,0.2,animals_google.csv,14,[dog zebra robin python crocodile bison prawn mink pig shrimp pony salamander jaguar parrot parrot]
2046,0.3,animals_google.csv,11,[kangaroo badger goose bee grasshopper falcon bumblebee wasp woodpecker starfish snail badger]
2047,0.1,animals_twitter.csv,36,[badger squid monkey finch gorilla peacock cow cod chimpanzee zebra starfish snake hamster toucan albatross nightingale hawk turtle tiger tapir antelope termite lizard gazelle leopard giraffe scallop flamingo toad walrus swan goat rooster rattlesnake catfish crab toad]
2048,0.2,animals_twitter.csv,2,[zebra whale zebra]
2049,0.3,animals_twitter.csv,24,[falcon lobster salmon termite elk flamingo squirrel hamster lizard cod squid stingray centipede chimpanzee pony weasel ant wombat caterpillar platypus swan scorpion lion grasshopper wombat]
2050,0.1,animals_wikipedia.csv,17,[rooster platypus cat weasel fly swan peacock scallop crow beetle butterfly chameleon chimpanzee cockroach woodpecker parakeet seal crow]
2052,0.3,animals_wikipedia.csv,20,[elephant rabbit squirrel hedgehog lizard dingo monkey cat panda walrus coyote pig zebra badger hare chimpanzee platypus tortoise catfish weasel dingo]
2051,0.2,animals_wikipedia.csv,31,[sparrow owl bonobo rattlesnake mole okapi shark leopard turkey gazelle swallow boa elk alligator scorpion coyote elephant donkey piranha gorilla stingray walrus puma frog eagle dragonfly catfish albatross beaver deer scallop coyote]
2053,0.1,animals_gigaword.csv,31,[lemming flea cow kangaroo gazelle mongoose otter woodpecker scallop caiman wolf panda moose mole mouse ostrich giraffe turtle chameleon hare toucan pig carp bat shark squirrel alligator horse antelope mule bee ostrich]
2054,0.2,animals_gigaword.csv,13,[mole panther scorpion sheep cockroach swan caiman rattlesnake mink giraffe hyena walrus cuttlefish giraffe]
2055,0.3,animals_gigaword.csv,7,[squirrel poodle hyena weasel skunk giraffe leopard weasel]
2056,0.1,animals_google.csv,17,[starfish stingray salamander otter python dolphin antelope woodpecker ostrich tortoise snake monkey hedgehog mink racoon kiwi owl kiwi]
2057,0.2,animals_google.csv,19,[ostrich turtle tortoise tarantula piranha jaguar goldfish caterpillar mole lizard dragonfly snail dingo crow woodpecker zebra blackbird racoon scorpion tortoise]
2058,0.3,animals_google.csv,8,[badger hare puma dingo mouse python hedgehog snail mouse]
2059,0.1,animals_twitter.csv,15,[lobster donkey camel dolphin bonobo stork rattlesnake platypus gecko whale toucan woodpecker turtle octopus eagle stork]
2060,0.2,animals_twitter.csv,17,[puma hawk cod emu lobster caterpillar mole tarantula lemur beetle cockroach frog moth zebra tapir baboon pony zebra]
2061,0.3,animals_twitter.csv,19,[lobster rabbit woodpecker pigeon wasp dog hare pig peacock elephant giraffe dragonfly dolphin tortoise antelope rattlesnake snake butterfly spider dolphin]
2062,0.1,animals_wikipedia.csv,32,[lizard lion elk frog bison horse rhinoceros pony walrus reindeer bumblebee nymph dog sheep goat eagle eel bat stingray mammoth crab grasshopper skunk falcon monkey lobster salamander raven cow barracuda centipede snake lobster]
2063,0.2,animals_wikipedia.csv,42,[jellyfish crow horse coyote bear raven rabbit turtle gorilla giraffe bee tortoise mongoose toucan stork goose tiger wolf rooster prawn duck fox caterpillar monkey dolphin ostrich wombat chimpanzee tapir lizard puma kiwi poodle yak octopus crab elephant reindeer goat bonobo badger carp goat]
2064,0.3,animals_wikipedia.csv,23,[gibbon starfish frog poodle finch goat whale rhinoceros peacock tiger owl pigeon albatross sparrow pig sheep mink nightingale coyote wolf blackbird dragonfly toucan blackbird]
2065,0.1,animals_gigaword.csv,25,[poodle goat tortoise dove dolphin pigeon barracuda beaver salmon prawn bonobo butterfly camel monkey parakeet shark spider chicken tarantula dog panda antelope turtle bison goose goat]
2066,0.2,animals_gigaword.csv,23,[antelope tiger beetle termite elephant carp jellyfish shark lobster walrus platypus badger pony cockroach squirrel parrot bat ostrich emu dingo elk crocodile rhinoceros jellyfish]
2069,0.2,animals_google.csv,34,[pigeon salmon elk kiwi lizard wombat cow koala goat buffalo hedgehog sheep duck walrus chicken yak dove mule raven pelican starfish grasshopper rat scorpion rattlesnake prawn cuttlefish woodpecker rhinoceros whale dragonfly eagle caiman antelope salmon]
2067,0.3,animals_gigaword.csv,0,[]
2068,0.1,animals_google.csv,32,[grasshopper carp nymph hamster snake toad nightingale otter badger seal chicken shark scorpion pelican scallop jellyfish termite cuttlefish raven sparrow flea spider penguin stork donkey lion elk falcon boa okapi bonobo crow raven]
2070,0.3,animals_google.csv,30,[spider pig hedgehog badger koala chicken swan giraffe sparrow antelope gecko centipede python sheep weasel otter wolf jellyfish rat hamster bison racoon leopard dingo beetle pony pigeon blackbird robin boa wolf]
2071,0.1,animals_twitter.csv,23,[python badger raven beetle lemur turtle wombat cockroach hedgehog owl mammoth trout panther nymph tarantula gecko jellyfish oyster barracuda tiger albatross rattlesnake hawk lemur]
2072,0.2,animals_twitter.csv,6,[salamander tortoise toucan chicken donkey tarantula salamander]
2073,0.3,animals_twitter.csv,25,[goldfish shrimp scallop mammoth oyster alligator weasel owl prawn kangaroo raven sheep hawk elk racoon swan albatross shark gorilla centipede goat donkey hyena giraffe badger alligator]
2075,0.2,animals_wikipedia.csv,12,[deer mouse mammoth platypus alligator termite elephant koala baboon zebra pelican badger elephant]
2078,0.2,animals_gigaword.csv,21,[tiger rattlesnake termite piranha lion eel platypus octopus toad dragonfly catfish mongoose antelope coyote squid reindeer hyena koala duck squirrel hamster antelope]
2076,0.3,animals_wikipedia.csv,25,[tarantula chameleon elephant snake octopus deer weasel goat elk turtle lobster catfish crocodile owl hamster lizard rat pigeon coyote beaver centipede moose tiger monkey jellyfish elephant]
2077,0.1,animals_gigaword.csv,20,[lion rattlesnake mink cockroach mammoth squid ant dingo crocodile grasshopper caiman gazelle woodpecker ladybug skunk mouse shark spider swan dragonfly skunk]
2074,0.1,animals_wikipedia.csv,21,[chicken jaguar stork skunk puma giraffe barracuda stingray octopus salamander rabbit gazelle wolf raven shark mink dingo starfish gorilla snail cow rabbit]
2086,0.1,animals_wikipedia.csv,3,[emu mongoose goldfish goldfish]
2087,0.2,animals_wikipedia.csv,22,[stingray rat shrimp chicken butterfly spider piranha toucan scorpion jellyfish tortoise tarantula tiger walrus bumblebee lion parrot bear coyote starfish hyena gibbon butterfly]
2088,0.3,animals_wikipedia.csv,5,[chicken cockroach goose weasel yak weasel]
2080,0.1,animals_google.csv,20,[deer mole termite otter yak bear badger boa baboon owl hedgehog catfish bat kangaroo gazelle butterfly hyena giraffe emu caterpillar hyena]
2079,0.3,animals_gigaword.csv,10,[hawk ostrich giraffe puma platypus koala cockroach termite gorilla frog cockroach]
2091,0.3,animals_gigaword.csv,15,[bear hyena sheep elk goat moose rattlesnake piranha shark crab eel shrimp lizard squid octopus squid]
2082,0.3,animals_google.csv,5,[crocodile mongoose walrus pig squirrel mongoose]
2081,0.2,animals_google.csv,34,[duck spider octopus prawn goldfish beaver weasel dragonfly lobster starfish moose salmon peacock walrus tiger python dingo crow pelican deer whale bonobo toad sparrow sheep turtle squid rabbit chimpanzee squirrel owl zebra flamingo puma owl]
2093,0.2,animals_google.csv,17,[lion spider fox hawk flea oyster robin caterpillar rat pig shrimp squirrel weasel frog panda dog badger caterpillar]
2094,0.3,animals_google.csv,19,[lizard swallow peacock starfish sparrow squid frog giraffe otter crocodile finch tortoise monkey camel piranha gorilla lion jaguar barracuda finch]
2083,0.1,animals_twitter.csv,16,[crow trout wolf wombat ostrich flea goose elk pelican mouse koala snake tarantula mule gecko baboon flea]
2084,0.2,animals_twitter.csv,33,[badger panther squirrel mouse elephant rat wombat turtle chicken rooster reindeer coyote giraffe snail bumblebee lion zebra fly dragonfly cuttlefish pelican rabbit salmon deer walrus chameleon parrot skunk fox toucan peacock goat cod lion]
2097,0.3,animals_twitter.csv,37,[raven panther octopus antelope emu bonobo peacock crow cockroach albatross dragonfly stingray duck salmon scorpion hawk bison racoon cow mouse hedgehog elk trout cat moth moose rabbit centipede goldfish weasel okapi ostrich rhinoceros deer goat rooster owl bison]
2085,0.3,animals_twitter.csv,25,[swan carp dog deer lion panda gibbon kangaroo ladybug kiwi frog koala crow goose hamster camel hawk robin dingo turtle squirrel ant mouse pig panther squirrel]
2090,0.2,animals_gigaword.csv,15,[monkey python cockroach lizard parrot spider chimpanzee lemming okapi hare fox buffalo crocodile badger frog cockroach]
2101,0.1,animals_gigaword.csv,19,[wasp crab mouse woodpecker chicken pony owl falcon canary hyena cockroach dolphin lemming chameleon gorilla poodle snail dove koala dolphin]
2089,0.1,animals_gigaword.csv,7,[bee toad cow grasshopper jaguar monkey lemming toad]
2102,0.2,animals_gigaword.csv,14,[salamander octopus cockroach platypus weasel skunk pig walrus yak bison camel sheep crocodile donkey pig]
2103,0.3,animals_gigaword.csv,2,[tortoise nymph]
2092,0.1,animals_google.csv,22,[tortoise duck goldfish hawk squirrel stork tarantula cat dingo whale pelican toucan nymph otter elk goat mammoth lobster lemur ladybug falcon woodpecker squirrel]
2106,0.3,animals_google.csv,20,[goldfish cat horse tiger pig weasel walrus crocodile sparrow cockroach giraffe rat tarantula leopard robin hyena jellyfish salmon zebra mink walrus]
